Heading"780","https://images.eap.bl.uk/EAP209/EAP209_1_12/48.jp2/info.json","EAP209_1_12/48"
"1180","https://images.eap.bl.uk/EAP209/EAP209_1_18/16.jp2/info.json","EAP209_1_18/16"
"1182","https://images.eap.bl.uk/EAP209/EAP209_1_18/18.jp2/info.json","EAP209_1_18/18"
"1194","https://images.eap.bl.uk/EAP209/EAP209_1_18/30.jp2/info.json","EAP209_1_18/30"
"1611","https://images.eap.bl.uk/EAP209/EAP209_2_1/11.jp2/info.json","EAP209_2_1/11"
"1748","https://images.eap.bl.uk/EAP209/EAP209_2_2/95.jp2/info.json","EAP209_2_2/95"
"1749","https://images.eap.bl.uk/EAP209/EAP209_2_2/96.jp2/info.json","EAP209_2_2/96"
"800","https://images.eap.bl.uk/EAP217/EAP217_1_10/52.jp2/info.json","EAP217_1_10/52"
"1568","https://images.eap.bl.uk/EAP217/EAP217_1_20/49.jp2/info.json","EAP217_1_20/49"
"21851","https://images.eap.bl.uk/EAP217/EAP217_14_192/130.jp2/info.json","EAP217_14_192/130"
"22812","https://images.eap.bl.uk/EAP217/EAP217_14_205/42.jp2/info.json","EAP217_14_205/42"
"24233","https://images.eap.bl.uk/EAP217/EAP217_14_228/154.jp2/info.json","EAP217_14_228/154"
"24450","https://images.eap.bl.uk/EAP217/EAP217_14_233/13.jp2/info.json","EAP217_14_233/13"
"24451","https://images.eap.bl.uk/EAP217/EAP217_14_233/14.jp2/info.json","EAP217_14_233/14"
"26609","https://images.eap.bl.uk/EAP217/EAP217_14_261/39.jp2/info.json","EAP217_14_261/39"
"11885","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/170.jp2/info.json","EAP261_1_1_99/170"
"11886","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/171.jp2/info.json","EAP261_1_1_99/171"
"11887","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/172.jp2/info.json","EAP261_1_1_99/172"
"11888","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/173.jp2/info.json","EAP261_1_1_99/173"
"11889","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/174.jp2/info.json","EAP261_1_1_99/174"
"11890","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/175.jp2/info.json","EAP261_1_1_99/175"
"11891","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/176.jp2/info.json","EAP261_1_1_99/176"
"11892","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/177.jp2/info.json","EAP261_1_1_99/177"
"11893","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/178.jp2/info.json","EAP261_1_1_99/178"
"11894","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/179.jp2/info.json","EAP261_1_1_99/179"
"11895","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/180.jp2/info.json","EAP261_1_1_99/180"
"11896","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/181.jp2/info.json","EAP261_1_1_99/181"
"11897","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/182.jp2/info.json","EAP261_1_1_99/182"
"11898","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/183.jp2/info.json","EAP261_1_1_99/183"
"11899","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/184.jp2/info.json","EAP261_1_1_99/184"
"11900","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/185.jp2/info.json","EAP261_1_1_99/185"
"11901","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/186.jp2/info.json","EAP261_1_1_99/186"
"11902","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/187.jp2/info.json","EAP261_1_1_99/187"
"11903","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/188.jp2/info.json","EAP261_1_1_99/188"
"11904","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/189.jp2/info.json","EAP261_1_1_99/189"
"11905","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/190.jp2/info.json","EAP261_1_1_99/190"
"11906","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/191.jp2/info.json","EAP261_1_1_99/191"
"11907","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/192.jp2/info.json","EAP261_1_1_99/192"
"11908","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/193.jp2/info.json","EAP261_1_1_99/193"
"11909","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/194.jp2/info.json","EAP261_1_1_99/194"
"11910","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/195.jp2/info.json","EAP261_1_1_99/195"
"11911","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/196.jp2/info.json","EAP261_1_1_99/196"
"11912","https://images.eap.bl.uk/EAP261/EAP261_1_1_99/197.jp2/info.json","EAP261_1_1_99/197"
