"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"12","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 14 (19 May 1870)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/12","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1870","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_12/1.jp2/full/!600,300/0/default.jpg"
"13","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 15 (26 May 1870)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/13","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1870","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_13/1.jp2/full/!600,300/0/default.jpg"
"14","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 16 (02 June 1870)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/14","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1870","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_14/1.jp2/full/!600,300/0/default.jpg"
"15","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 17 (09 June 1870)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/15","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1870","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_15/1.jp2/full/!600,300/0/default.jpg"
"16","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 18 (16 June 1870)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/16","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1870","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_16/1.jp2/full/!600,300/0/default.jpg"
"17","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 19 (23 June 1870)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (4)
            
          
              ","EAP262/1//1/17","04 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1870","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_17/1.jp2/full/!600,300/0/default.jpg"
"18","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 20 (30 June 1870)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/18","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1870","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_18/1.jp2/full/!600,300/0/default.jpg"
"19","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 21 (07 July 1870)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/19","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1870","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_19/1.jp2/full/!600,300/0/default.jpg"
"20","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 22 (14 July 1870)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/20","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1870","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_20/1.jp2/full/!600,300/0/default.jpg"
"21","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 23 (21 July 1870)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/21","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1870","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_21/1.jp2/full/!600,300/0/default.jpg"
"22","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 24 (28 July 1870)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/22","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1870","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_22/1.jp2/full/!600,300/0/default.jpg"
"23","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 25 (08 August 1870)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/23","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1870","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_23/1.jp2/full/!600,300/0/default.jpg"
"24","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 26 (11 August 1870)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/24","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1870","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_24/1.jp2/full/!600,300/0/default.jpg"
"25","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 27 (18 August 1870)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/25","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1870","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_25/1.jp2/full/!600,300/0/default.jpg"
"26","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 29 (01 September 1870)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/26","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1870","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_26/1.jp2/full/!600,300/0/default.jpg"
"27","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 30 (08 September 1870)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/27","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1870","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_27/1.jp2/full/!600,300/0/default.jpg"
"28","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 31 (15 September 1870)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/28","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1870","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_28/1.jp2/full/!600,300/0/default.jpg"
"29","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 32 (22 September 1870)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/29","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1870","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_29/1.jp2/full/!600,300/0/default.jpg"
"30","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 42 (01 December 1870)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (10)
            
          
              ","EAP262/1//1/30","10 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1870","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_30/1.jp2/full/!600,300/0/default.jpg"
"31","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 43 (08 December 1870)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (6)
            
          
              ","EAP262/1//1/31","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1870","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_31/1.jp2/full/!600,300/0/default.jpg"
"32","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 44 (15 December 1870)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (10)
            
          
              ","EAP262/1//1/32","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1870","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_32/1.jp2/full/!600,300/0/default.jpg"
"33","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 45 (22 December 1870)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/33","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1870","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_33/1.jp2/full/!600,300/0/default.jpg"
"34","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 46 (29 December 1870)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/34","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1870","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_34/1.jp2/full/!600,300/0/default.jpg"
"35","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 48 (13 January 1871)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/35","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1871","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_35/1.jp2/full/!600,300/0/default.jpg"
"36","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 49 (20 January 1871)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (4)
            
          
              ","EAP262/1//1/36","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1871","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_36/1.jp2/full/!600,300/0/default.jpg"
"37","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 50 (28 January 1871)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/37","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1871","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_37/1.jp2/full/!600,300/0/default.jpg"
"38","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 51 (04 February 1871)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/38","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1871","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_38/1.jp2/full/!600,300/0/default.jpg"
"39","Amrita Bazar Patrika [Weekly]. Vol: 3; Issue: 52 (11 February 1871)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/39","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1871","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_39/1.jp2/full/!600,300/0/default.jpg"
"40","Amrita Bazar Patrika [Weekly]. Vol: 4; Issue: 1 (16 February 1871)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/40","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1871","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_40/1.jp2/full/!600,300/0/default.jpg"
"41","Amrita Bazar Patrika [Weekly]. Vol: 4; Issue: 2 (23 February 1871)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/41","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1871","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_41/1.jp2/full/!600,300/0/default.jpg"
"42","Amrita Bazar Patrika [Weekly]. Vol: 4; Issue: 3 (02 March 1871)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/42","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1871","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_42/1.jp2/full/!600,300/0/default.jpg"
"43","Amrita Bazar Patrika [Weekly]. Vol: 4; Issue: 4 (09 March 1871)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/43","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1871","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_43/1.jp2/full/!600,300/0/default.jpg"
"44","Amrita Bazar Patrika [Weekly]. Vol: 4; Issue: 5 (16 March 1871)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/44","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1871","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_44/1.jp2/full/!600,300/0/default.jpg"
"45","Amrita Bazar Patrika [Weekly]. Vol: 4; Issue: 6 (23 March 1871)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/45","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1871","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_45/1.jp2/full/!600,300/0/default.jpg"
"46","Amrita Bazar Patrika [Weekly]. Vol: 4; Issue: 7 (30 March 1871)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/46","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1871","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_46/1.jp2/full/!600,300/0/default.jpg"
"47","Amrita Bazar Patrika [Weekly]. Vol: 4; Issue: 8 (07 April 1871)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/47","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1871","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_47/1.jp2/full/!600,300/0/default.jpg"
"48","Amrita Bazar Patrika [Weekly]. Vol: 4; Issue: 9 (14 April 1871)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/48","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1871","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_48/1.jp2/full/!600,300/0/default.jpg"
"49","Amrita Bazar Patrika [Weekly]. Vol: 4; Issue: 10 (21 April 1871)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/49","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1871","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_49/1.jp2/full/!600,300/0/default.jpg"
"50","Amrita Bazar Patrika [Weekly]. Vol: 4; Issue: 11 (27 April 1871)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/50","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1871","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_50/1.jp2/full/!600,300/0/default.jpg"
"51","Amrita Bazar Patrika [Weekly]. Vol: 4; Issue: 12 (04 May 1871)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/51","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1871","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_51/1.jp2/full/!600,300/0/default.jpg"
"52","Amrita Bazar Patrika [Weekly]. Vol: 4; Issue: 13 (04 May 1871)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/52","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1871","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_52/1.jp2/full/!600,300/0/default.jpg"
"53","Amrita Bazar Patrika [Weekly]. Vol: 4; Issue: 14 (18 May 1871)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/53","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1871","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_53/1.jp2/full/!600,300/0/default.jpg"
"54","Amrita Bazar Patrika [Weekly]. Vol: 4; Issue: 16 (01 June 1871)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/54","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1871","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_54/1.jp2/full/!600,300/0/default.jpg"
"55","Amrita Bazar Patrika [Weekly]. Vol: 4; Issue: 17 (08 June 1871)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/55","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1871","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_55/1.jp2/full/!600,300/0/default.jpg"
"56","Amrita Bazar Patrika [Weekly]. Vol: 4; Issue: 18 (15 June 1871)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/56","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1871","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_56/1.jp2/full/!600,300/0/default.jpg"
"57","Amrita Bazar Patrika [Weekly]. Vol: 4; Issue: 19 (23 June 1871)","

        Publisher: Kailascandra Ray. Editor: unknown. Physical characteristics and condition of original material: 40 cm / brittle; paper; old newsprint in poor condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP262/1//1/57","08 TIFF images","Newspaper","File","Bengali, English","Bengali, Latin","1871","Access is for research purposes only","https://images.eap.bl.uk/EAP262/EAP262_1_1_57/1.jp2/full/!600,300/0/default.jpg"
