"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"11","""Uliyan [Dec 2, 1924]""","        Printed serial. Volume and issue: Malar 5, ital 12.                                                          View images from this file (11)                                    ","EAP183/1/1/11","11 TIFF images","Periodical","File","Tamil","Tamil","1924","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_11/953.jp2/full/!600,300/0/default.jpg"
"12","""Uliyan [Dec 9, 1924]""","        Printed serial. Volume and issue: Malar 5, ital 1.                                                          View images from this file (11)                                    ","EAP183/1/1/12","11 TIFF images","Periodical","File","Tamil","Tamil","1924","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_12/964.jp2/full/!600,300/0/default.jpg"
"13","""Uliyan [Dec 16, 1924]""","        Printed serial. Volume and issue: Malar 5, ital 14.                                                          View images from this file (11)                                    ","EAP183/1/1/13","11 TIFF images","Periodical","File","Tamil","Tamil","1924","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_13/975.jp2/full/!600,300/0/default.jpg"
"14","""Uliyan [Dec 23, 1924]""","        Printed serial. Volume and issue: Malar 5, ital 15.                                                          View images from this file (12)                                    ","EAP183/1/1/14","12 TIFF images","Periodical","File","Tamil","Tamil","1924","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_14/986.jp2/full/!600,300/0/default.jpg"
"15","""Uliyan [Dec 30, 1924]""","        Printed serial. Volume and issue: Malar 5, ital 16.                                                          View images from this file (11)                                    ","EAP183/1/1/15","11 TIFF images","Periodical","File","Tamil","Tamil","1924","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_15/998.jp2/full/!600,300/0/default.jpg"
"16","""Uliyan [Jan 6, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 17.                                                          View images from this file (11)                                    ","EAP183/1/1/16","11 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_16/1009.jp2/full/!600,300/0/default.jpg"
"17","""Uliyan [Jan 20, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 18.                                                          View images from this file (13)                                    ","EAP183/1/1/17","13 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_17/1020.jp2/full/!600,300/0/default.jpg"
"18","""Uliyan [Jan 27, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 19.                                                          View images from this file (11)                                    ","EAP183/1/1/18","11 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_18/1033.jp2/full/!600,300/0/default.jpg"
"19","""Uliyan [Feb 3, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 20.                                                          View images from this file (8)                                    ","EAP183/1/1/19","8 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_19/1044.jp2/full/!600,300/0/default.jpg"
"20","""Uliyan [Feb 10, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 21.                                                          View images from this file (23)                                    ","EAP183/1/1/20","23 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_20/1.jp2/full/!600,300/0/default.jpg"
"21","""Uliyan [Feb 17, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 22.                                                          View images from this file (11)                                    ","EAP183/1/1/21","11 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_21/24.jp2/full/!600,300/0/default.jpg"
"22","""Uliyan [Feb 24, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 23.                                                          View images from this file (13)                                    ","EAP183/1/1/22","13 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_22/35.jp2/full/!600,300/0/default.jpg"
"23","""Uliyan [Mar 3, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 24.                                                          View images from this file (11)                                    ","EAP183/1/1/23","11 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_23/48.jp2/full/!600,300/0/default.jpg"
"24","""Uliyan [Mar 17, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 26.                                                          View images from this file (11)                                    ","EAP183/1/1/24","11 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_24/59.jp2/full/!600,300/0/default.jpg"
"25","""Uliyan [Mar 24, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 27.                                                          View images from this file (11)                                    ","EAP183/1/1/25","11 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_25/70.jp2/full/!600,300/0/default.jpg"
"26","""Uliyan [Mar 31, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 28.                                                          View images from this file (11)                                    ","EAP183/1/1/26","11 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_26/81.jp2/full/!600,300/0/default.jpg"
"27","""Uliyan [Apr 7, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 29.                                                          View images from this file (11)                                    ","EAP183/1/1/27","11 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_27/92.jp2/full/!600,300/0/default.jpg"
"28","""Uliyan [Apr 14, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 30.                                                          View images from this file (11)                                    ","EAP183/1/1/28","11 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_28/103.jp2/full/!600,300/0/default.jpg"
"29","""Uliyan [Apr 21, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 31.                                                          View images from this file (11)                                    ","EAP183/1/1/29","11 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_29/114.jp2/full/!600,300/0/default.jpg"
"30","""Uliyan [Apr 28, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 32.                                                          View images from this file (11)                                    ","EAP183/1/1/30","11 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_30/125.jp2/full/!600,300/0/default.jpg"
"31","""Uliyan [May 5, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 33.                                                          View images from this file (11)                                    ","EAP183/1/1/31","11 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_31/136.jp2/full/!600,300/0/default.jpg"
"32","""Uliyan [May 12, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 34.                                                          View images from this file (11)                                    ","EAP183/1/1/32","11 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_32/147.jp2/full/!600,300/0/default.jpg"
"33","""Uliyan [May 19, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 35.                                                          View images from this file (11)                                    ","EAP183/1/1/33","11 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_33/158.jp2/full/!600,300/0/default.jpg"
"34","""Uliyan [May 26, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 36.                                                          View images from this file (11)                                    ","EAP183/1/1/34","11 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_34/169.jp2/full/!600,300/0/default.jpg"
"35","""Uliyan [Jun 2, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 37.                                                          View images from this file (11)                                    ","EAP183/1/1/35","11 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_35/180.jp2/full/!600,300/0/default.jpg"
"36","""Uliyan [Jun 9, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 38.                                                          View images from this file (13)                                    ","EAP183/1/1/36","13 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_36/191.jp2/full/!600,300/0/default.jpg"
"37","""Uliyan [Jun 16, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 39.                                                          View images from this file (11)                                    ","EAP183/1/1/37","11 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_37/204.jp2/full/!600,300/0/default.jpg"
"38","""Uliyan [Jun 23, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 40.                                                          View images from this file (15)                                    ","EAP183/1/1/38","15 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_38/215.jp2/full/!600,300/0/default.jpg"
"39","""Uliyan [Jun 30, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 41.                                                          View images from this file (11)                                    ","EAP183/1/1/39","11 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_39/230.jp2/full/!600,300/0/default.jpg"
"40","""Uliyan [Jul 14, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 43.                                                          View images from this file (13)                                    ","EAP183/1/1/40","13 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_40/241.jp2/full/!600,300/0/default.jpg"
"41","""Uliyan [Jul 21, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 44.                                                          View images from this file (11)                                    ","EAP183/1/1/41","11 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_41/254.jp2/full/!600,300/0/default.jpg"
"42","""Uliyan [Jul 28, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 45.                                                          View images from this file (11)                                    ","EAP183/1/1/42","11 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_42/265.jp2/full/!600,300/0/default.jpg"
"43","""Uliyan [Aug 4, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 46.                                                          View images from this file (13)                                    ","EAP183/1/1/43","13 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_43/276.jp2/full/!600,300/0/default.jpg"
"44","""Uliyan [Aug 11, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 47.                                                          View images from this file (13)                                    ","EAP183/1/1/44","14 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_44/289.jp2/full/!600,300/0/default.jpg"
"45","""Uliyan [Aug 18, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 48.                                                          View images from this file (13)                                    ","EAP183/1/1/45","13 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_45/303.jp2/full/!600,300/0/default.jpg"
"46","""Uliyan [Aug 25, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 49.                                                          View images from this file (11)                                    ","EAP183/1/1/46","13 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_46/316.jp2/full/!600,300/0/default.jpg"
"47","""Uliyan [Sep 1, 1925]""","        Printed serial. Volume and issue: Malar 5, ital 50.                                                          View images from this file (13)                                    ","EAP183/1/1/47","14 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_47/329.jp2/full/!600,300/0/default.jpg"
"48","""Uliyan [Sep 8, 1925]""","        Printed serial. Volume and issue: Malar 6, ital 1.                                                          View images from this file (13)                                    ","EAP183/1/1/48","13 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_48/343.jp2/full/!600,300/0/default.jpg"
"49","""Uliyan [Sep 15, 1925]""","        Printed serial. Volume and issue: Malar 6, ital 2.                                                          View images from this file (13)                                    ","EAP183/1/1/49","13 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_49/356.jp2/full/!600,300/0/default.jpg"
"50","""Uliyan [Sep 22, 1925]""","        Printed serial. Volume and issue: Malar 6, ital 3.                                                          View images from this file (13)                                    ","EAP183/1/1/50","13 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_50/369.jp2/full/!600,300/0/default.jpg"
"51","""Uliyan [Sep 29, 1925]""","        Printed serial. Volume and issue: Malar 6, ital 4.                                                          View images from this file (13)                                    ","EAP183/1/1/51","13 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_51/382.jp2/full/!600,300/0/default.jpg"
"52","""Uliyan [Oct 6, 1925]""","        Printed serial. Volume and issue: Malar 6, ital 5.                                                          View images from this file (13)                                    ","EAP183/1/1/52","13 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_52/395.jp2/full/!600,300/0/default.jpg"
"53","""Uliyan [Oct 13, 1925]""","        Printed serial. Volume and issue: Malar 6, ital 6.                                                          View images from this file (13)                                    ","EAP183/1/1/53","13 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_53/408.jp2/full/!600,300/0/default.jpg"
"54","""Uliyan [Oct 20, 1925]""","        Printed serial. Volume and issue: Malar 6, ital 7.                                                          View images from this file (13)                                    ","EAP183/1/1/54","13 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_54/421.jp2/full/!600,300/0/default.jpg"
"55","""Uliyan [Oct 27, 1925]""","        Printed serial. Volume and issue: Malar 6, ital 8.                                                          View images from this file (13)                                    ","EAP183/1/1/55","13 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_55/434.jp2/full/!600,300/0/default.jpg"
"56","""Uliyan [Nov 3, 1925]""","        Printed serial. Volume and issue: Malar 6, ital 9.                                                          View images from this file (10)                                    ","EAP183/1/1/56","11 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_56/447.jp2/full/!600,300/0/default.jpg"
"57","""Uliyan [Nov 10, 1925]""","        Printed serial. Volume and issue: Malar 6, ital 10.                                                          View images from this file (10)                                    ","EAP183/1/1/57","11 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_57/458.jp2/full/!600,300/0/default.jpg"
"58","""Uliyan [Nov 17, 1925]""","        Printed serial. Volume and issue: Malar 6, ital 11.                                                          View images from this file (12)                                    ","EAP183/1/1/58","13 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_58/469.jp2/full/!600,300/0/default.jpg"
"59","""Uliyan [Nov 24, 1925]""","        Printed serial. Volume and issue: Malar 6, ital 12.                                                          View images from this file (13)                                    ","EAP183/1/1/59","13 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_59/482.jp2/full/!600,300/0/default.jpg"
"60","""Uliyan [Dec 1, 1925]""","        Printed serial. Volume and issue: Malar 6, ital 13.                                                          View images from this file (12)                                    ","EAP183/1/1/60","13 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_60/495.jp2/full/!600,300/0/default.jpg"
"61","""Uliyan [Dec 8, 1925]""","        Printed serial. Volume and issue: Malar 6, ital 14.                                                          View images from this file (10)                                    ","EAP183/1/1/61","13 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_61/508.jp2/full/!600,300/0/default.jpg"
"62","""Uliyan [Dec 15, 1925]""","        Printed serial. Volume and issue: Malar 6, ital 15.                                                          View images from this file (11)                                    ","EAP183/1/1/62","13 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_62/521.jp2/full/!600,300/0/default.jpg"
"63","""Uliyan [Dec 22, 1925]""","        Printed serial. Volume and issue: Malar 6, ital 16.                                                          View images from this file (13)                                    ","EAP183/1/1/63","13 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_63/534.jp2/full/!600,300/0/default.jpg"
"64","""Uliyan [Dec 29, 1925]""","        Printed serial. Volume and issue: Malar 6, ital 17.                                                          View images from this file (13)                                    ","EAP183/1/1/64","13 TIFF images","Periodical","File","Tamil","Tamil","1925","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_64/547.jp2/full/!600,300/0/default.jpg"
"65","""Uliyan [Jan 5, 1926]""","        Printed serial. Volume and issue: Malar 6, ital 18.                                                          View images from this file (11)                                    ","EAP183/1/1/65","13 TIFF images","Periodical","File","Tamil","Tamil","1926","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_65/560.jp2/full/!600,300/0/default.jpg"
"66","""Uliyan [Jan 12, 1926]""","        Printed serial. Volume and issue: Malar 6, ital 19.                                                          View images from this file (13)                                    ","EAP183/1/1/66","13 TIFF images","Periodical","File","Tamil","Tamil","1926","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_66/573.jp2/full/!600,300/0/default.jpg"
"67","""Uliyan [Jan 19, 1926]""","        Printed serial. Volume and issue: Malar 6, ital 20.                                                          View images from this file (13)                                    ","EAP183/1/1/67","13 TIFF images","Periodical","File","Tamil","Tamil","1926","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_67/586.jp2/full/!600,300/0/default.jpg"
"68","""Uliyan [Jan 26, 1926]""","        Printed serial. Volume and issue: Malar 6, ital 21.                                                          View images from this file (13)                                    ","EAP183/1/1/68","13 TIFF images","Periodical","File","Tamil","Tamil","1926","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_68/599.jp2/full/!600,300/0/default.jpg"
"69","""Uliyan [Feb 2, 1926]""","        Printed serial. Volume and issue: Malar 6, ital 22.                                                          View images from this file (12)                                    ","EAP183/1/1/69","13 TIFF images","Periodical","File","Tamil","Tamil","1926","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_69/612.jp2/full/!600,300/0/default.jpg"
"70","""Uliyan [Feb 9, 1926]""","        Printed serial. Volume and issue: Malar 6, ital 23.                                                          View images from this file (12)                                    ","EAP183/1/1/70","13 TIFF images","Periodical","File","Tamil","Tamil","1926","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_70/625.jp2/full/!600,300/0/default.jpg"
"71","""Uliyan [Feb 16, 1926]""","        Printed serial. Volume and issue: Malar 6, ital 24.                                                          View images from this file (13)                                    ","EAP183/1/1/71","13 TIFF images","Periodical","File","Tamil","Tamil","1926","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_71/638.jp2/full/!600,300/0/default.jpg"
"72","""Uliyan [Feb 23, 1926]""","        Printed serial. Volume and issue: Malar 6, ital 25.                                                          View images from this file (13)                                    ","EAP183/1/1/72","13 TIFF images","Periodical","File","Tamil","Tamil","1926","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_72/651.jp2/full/!600,300/0/default.jpg"
"73","""Uliyan [Mar 2, 1926]""","        Printed serial. Volume and issue: Malar 6, ital 26.                                                          View images from this file (11)                                    ","EAP183/1/1/73","11 TIFF images","Periodical","File","Tamil","Tamil","1926","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_73/664.jp2/full/!600,300/0/default.jpg"
"74","""Uliyan [Mar 9, 1926]""","        Printed serial. Volume and issue: Malar 6, ital 27.                                                          View images from this file (11)                                    ","EAP183/1/1/74","11 TIFF images","Periodical","File","Tamil","Tamil","1926","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_74/675.jp2/full/!600,300/0/default.jpg"
"75","""Uliyan [Mar 16, 1926]""","        Printed serial. Volume and issue: Malar 6, ital 28.                                                          View images from this file (11)                                    ","EAP183/1/1/75","11 TIFF images","Periodical","File","Tamil","Tamil","1926","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_75/686.jp2/full/!600,300/0/default.jpg"
"76","""Uliyan [Mar 23, 1926]""","        Printed serial. Volume and issue: Malar 6, ital 29.                                                          View images from this file (11)                                    ","EAP183/1/1/76","11 TIFF images","Periodical","File","Tamil","Tamil","1926","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_76/697.jp2/full/!600,300/0/default.jpg"
"77","""Uliyan [Mar 30, 1926]""","        Printed serial. Volume and issue: Malar 6, ital 30.                                                          View images from this file (13)                                    ","EAP183/1/1/77","13 TIFF images","Periodical","File","Tamil","Tamil","1926","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_77/708.jp2/full/!600,300/0/default.jpg"
"78","""Uliyan [Apr 6, 1926]""","        Printed serial. Volume and issue: Malar 6, ital 31.                                                          View images from this file (13)                                    ","EAP183/1/1/78","13 TIFF images","Periodical","File","Tamil","Tamil","1926","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_78/721.jp2/full/!600,300/0/default.jpg"
"79","""Uliyan [Apr 13, 1926]""","        Printed serial. Volume and issue: Malar 6, ital 32.                                                          View images from this file (13)                                    ","EAP183/1/1/79","13 TIFF images","Periodical","File","Tamil","Tamil","1926","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_79/734.jp2/full/!600,300/0/default.jpg"
"80","""Uliyan [Apr 20, 1926]""","        Printed serial. Volume and issue: Malar 6, ital 33.                                                          View images from this file (13)                                    ","EAP183/1/1/80","13 TIFF images","Periodical","File","Tamil","Tamil","1926","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_80/747.jp2/full/!600,300/0/default.jpg"
"81","""Uliyan [Apr 27, 1926]""","        Printed serial. Volume and issue: Malar 6, ital 34.                                                          View images from this file (13)                                    ","EAP183/1/1/81","13 TIFF images","Periodical","File","Tamil","Tamil","1926","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_81/760.jp2/full/!600,300/0/default.jpg"
"82","""Uliyan [May 4, 1926]""","        Printed serial. Volume and issue: Malar 6, ital 35.                                                          View images from this file (10)                                    ","EAP183/1/1/82","11 TIFF images","Periodical","File","Tamil","Tamil","1926","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_82/773.jp2/full/!600,300/0/default.jpg"
"83","""Uliyan [May 11, 1926]""","        Printed serial. Volume and issue: Malar 6, ital 36.                                                          View images from this file (13)                                    ","EAP183/1/1/83","13 TIFF images","Periodical","File","Tamil","Tamil","1926","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_83/784.jp2/full/!600,300/0/default.jpg"
"84","""Uliyan [May 18, 1926]""","        Printed serial. Volume and issue: Malar 6, ital 37.                                                          View images from this file (13)                                    ","EAP183/1/1/84","13 TIFF images","Periodical","File","Tamil","Tamil","1926","Access is for research purposes only","https://images.eap.bl.uk/EAP183/EAP183_1_1_84/797.jp2/full/!600,300/0/default.jpg"
