"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"11","Aśaucadīpīkā [16th century]","

        Subject of Manuscript: Vedic Rituals.

                  
            
              
              View images from this file (73)
            
          
              ","EAP584/1/11","73 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_11/1.jp2/full/!600,300/0/default.jpg"
"12","""Mantraṃ, Tantraṃ [16th century]""","

        Subject of Manuscript: Magic, Technic (Scientific knowledge).

                  
            
              
              View images from this file (370)
            
          
              ","EAP584/1/12","371 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_12/1.jp2/full/!600,300/0/default.jpg"
"13","Aśaucadīpīkā [16th century]","

        Subject of Manuscript: Vedic Rituals.

                  
            
              
              View images from this file (268)
            
          
              ","EAP584/1/13","268 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_13/1.jp2/full/!600,300/0/default.jpg"
"14","Chadaṅgu [16th century]","

        Subject of Manuscript: Ritual.

                  
            
              
              View images from this file (319)
            
          
              ","EAP584/1/14","319 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_14/1.jp2/full/!600,300/0/default.jpg"
"15","Chadaṅgu [16th century]","

        Subject of Manuscript: Ritual.

                  
            
              
              View images from this file (73)
            
          
              ","EAP584/1/15","73 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_15/1.jp2/full/!600,300/0/default.jpg"
"16","Karmavibhāgaprāyaścittaṃ [16th century]","

        Subject of Manuscript: Corrective punishment for wrongdoing.

                  
            
              
              View images from this file (18)
            
          
              ","EAP584/1/16","18 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_16/1.jp2/full/!600,300/0/default.jpg"
"17","Tantraṃ [16th century]","

        Subject of Manuscript: Technic (Scientific knowledge).

                  
            
              
              View images from this file (18)
            
          
              ","EAP584/1/17","18 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_17/1.jp2/full/!600,300/0/default.jpg"
"18","Chadaṅgu [16th century]","

        Subject of Manuscript: Ritual.

                  
            
              
              View images from this file (39)
            
          
              ","EAP584/1/18","39 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_18/1.jp2/full/!600,300/0/default.jpg"
"19","Chadaṅgu [16th century]","

        Subject of Manuscript: Ritual.

                  
            
              
              View images from this file (8)
            
          
              ","EAP584/1/19","8 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_19/1.jp2/full/!600,300/0/default.jpg"
"20","Chadaṅgu [16th century]","

        Subject of Manuscript: Ritual.

                  
            
              
              View images from this file (18)
            
          
              ","EAP584/1/20","18 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_20/1.jp2/full/!600,300/0/default.jpg"
"21","""Pūjā,Tantraṃ [16th century]""","

        Subject of Manuscript: Rites ,Rituals, Technic (Scientific knowledge).

                  
            
              
              View images from this file (72)
            
          
              ","EAP584/1/21","72 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_21/1.jp2/full/!600,300/0/default.jpg"
"22","Pūjāvidhi [15th century]","

        Subject of Manuscript: Rituals.

                  
            
              
              View images from this file (16)
            
          
              ","EAP584/1/22","16 Tiff images","Manuscript","File","Sanskrit","Malayalam","15th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_22/1.jp2/full/!600,300/0/default.jpg"
"23","Lalitātrīśatanāmāavali [15th century]","

        Subject of Manuscript: Literature.

                  
            
              
              View images from this file (14)
            
          
              ","EAP584/1/23","14 Tiff images","Manuscript","File","Sanskrit","Malayalam","15th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_23/1.jp2/full/!600,300/0/default.jpg"
"24","Chadaṅgu [15th century]","

        Subject of Manuscript: Ritual.

                  
            
              
              View images from this file (20)
            
          
              ","EAP584/1/24","20 Tiff images","Manuscript","File","Sanskrit","Malayalam","15th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_24/1.jp2/full/!600,300/0/default.jpg"
"25","Chadaṅgu [15th century]","

        Subject of Manuscript: Ritual.

                  
            
              
              View images from this file (18)
            
          
              ","EAP584/1/25","18 Tiff images","Manuscript","File","Sanskrit","Malayalam","15th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_25/1.jp2/full/!600,300/0/default.jpg"
"26","""Mantra,chadaṅgu [15th century]""","

        Subject of Manuscript: Magic, Rituals.

                  
            
              
              View images from this file (10)
            
          
              ","EAP584/1/26","10 Tiff images","Manuscript","File","Sanskrit","Malayalam","15th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_26/1.jp2/full/!600,300/0/default.jpg"
"27","Homavidhi [15th century]","

        Subject of Manuscript: Rituals.

                  
            
              
              View images from this file (26)
            
          
              ","EAP584/1/27","26 Tiff images","Manuscript","File","Sanskrit","Malayalam","15th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_27/1.jp2/full/!600,300/0/default.jpg"
"28","Chadaṅgu [15th century]","

        Subject of Manuscript: Ritual.

                  
            
              
              View images from this file (26)
            
          
              ","EAP584/1/28","26 Tiff images","Manuscript","File","Sanskrit","Malayalam","15th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_28/1.jp2/full/!600,300/0/default.jpg"
"29","tantraṃ [15th century]","

        Subject of Manuscript: Technic (Scientific knowledge).

                  
            
              
              View images from this file (60)
            
          
              ","EAP584/1/29","60 Tiff images","Manuscript","File","Sanskrit","Malayalam","15th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_29/1.jp2/full/!600,300/0/default.jpg"
"30","mantraṃ [15th century]","

        Subject of Manuscript: Magic.

                  
            
              
              View images from this file (54)
            
          
              ","EAP584/1/30","54 Tiff images","Manuscript","File","Sanskrit","Malayalam","15th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_30/1.jp2/full/!600,300/0/default.jpg"
"31","Mantraṃ [17th century]","

        Subject of Manuscript: Magic.

                  
            
              
              View images from this file (32)
            
          
              ","EAP584/1/31","32 Tiff images","Manuscript","File","Sanskrit","Malayalam","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_31/1.jp2/full/!600,300/0/default.jpg"
"32","karmavidhi [17th century]","

        Subject of Manuscript: Ritual.

                  
            
              
              View images from this file (22)
            
          
              ","EAP584/1/32","22 Tiff images","Manuscript","File","Sanskrit","Malayalam","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_32/1.jp2/full/!600,300/0/default.jpg"
"33","Chadaṅgu [17th century]","

        Subject of Manuscript: Ritual.

                  
            
              
              View images from this file (10)
            
          
              ","EAP584/1/33","10 Tiff images","Manuscript","File","Sanskrit","Malayalam","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_33/1.jp2/full/!600,300/0/default.jpg"
"34","""Mantraṃ,vaṣyaṃ [17th century]""","

        Subject of Manuscript: Magic.

                  
            
              
              View images from this file (132)
            
          
              ","EAP584/1/34","132 Tiff images","Manuscript","File","Sanskrit","Malayalam","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_34/1.jp2/full/!600,300/0/default.jpg"
"35","Karmavidhi [17th century]","

        Subject of Manuscript: Ritual.

                  
            
              
              View images from this file (86)
            
          
              ","EAP584/1/35","86 Tiff images","Manuscript","File","Sanskrit","Malayalam","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_35/1.jp2/full/!600,300/0/default.jpg"
"36","""Mantra,Chandaṅgu [17th century]""","

        Subject of Manuscript: Magic Rituals.

                  
            
              
              View images from this file (14)
            
          
              ","EAP584/1/36","14 Tiff images","Manuscript","File","Sanskrit","Malayalam","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_36/1.jp2/full/!600,300/0/default.jpg"
"37","Mantraṃ [17th century]","

        Subject of Manuscript: Magic.

                  
            
              
              View images from this file (365)
            
          
              ","EAP584/1/37","365 Tiff images","Manuscript","File","Sanskrit","Malayalam","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_37/1.jp2/full/!600,300/0/default.jpg"
"38","Sundrais [17th century]","

        Subject of Manuscript: Different subjects.

                  
            
              
              View images from this file (143)
            
          
              ","EAP584/1/38","143 Tiff images","Manuscript","File","Sanskrit","Malayalam","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_38/1.jp2/full/!600,300/0/default.jpg"
"39","""Mantraṃ,Āyurveda [17th century]""","

        Subject of Manuscript: Magic and Medical Science.

                  
            
              
              View images from this file (213)
            
          
              ","EAP584/1/39","213 Tiff images","Manuscript","File","Sanskrit","Malayalam","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_39/1.jp2/full/!600,300/0/default.jpg"
"40","Mantraṃ [16th century]","

        Subject of Manuscript: Magic.

                  
            
              
              View images from this file (16)
            
          
              ","EAP584/1/40","16 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_40/1.jp2/full/!600,300/0/default.jpg"
"41","Āyurveda [17th century]","

        Subject of Manuscript: Medical Science.

                  
            
              
              View images from this file (58)
            
          
              ","EAP584/1/41","58 Tiff images","Manuscript","File","Sanskrit","Malayalam","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_41/1.jp2/full/!600,300/0/default.jpg"
"42","Jyotiśaṃ [17th century]","

        Subject of Manuscript: Astrology.

                  
            
              
              View images from this file (12)
            
          
              ","EAP584/1/42","12 Tiff images","Manuscript","File","Sanskrit","Malayalam","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_42/1.jp2/full/!600,300/0/default.jpg"
"43","Vaidyaṃ [16th century]","

        Subject of Manuscript: Medical Science.

                  
            
              
              View images from this file (89)
            
          
              ","EAP584/1/43","90 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_43/1.jp2/full/!600,300/0/default.jpg"
"44","Nāḍijoutiśaṃ [16th century]","

        Subject of Manuscript: Astrology.

                  
            
              
              View images from this file (266)
            
          
              ","EAP584/1/44","266 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_44/1.jp2/full/!600,300/0/default.jpg"
"45","Mantraṃ [16th century]","

        Subject of Manuscript: Magic.

                  
            
              
              View images from this file (120)
            
          
              ","EAP584/1/45","120 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_45/1.jp2/full/!600,300/0/default.jpg"
"46","Mantraṃ [17th century]","

        Subject of Manuscript: Magic.

                  
            
              
              View images from this file (21)
            
          
              ","EAP584/1/46","21 Tiff images","Manuscript","File","Sanskrit","Malayalam","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_46/1.jp2/full/!600,300/0/default.jpg"
"47","Kṛṣṇāgadha [17th century]","

        Subject of Manuscript: Literature.

                  
            
              
              View images from this file (456)
            
          
              ","EAP584/1/47","456 Tiff images","Manuscript","File","Sanskrit","Malayalam","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_47/1.jp2/full/!600,300/0/default.jpg"
"48","Śivapurāṇa [16th century]","

        Subject of Manuscript: Epic.

                  
            
              
              View images from this file (73)
            
          
              ","EAP584/1/48","73 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_48/1.jp2/full/!600,300/0/default.jpg"
"49","Devīmahātmya [16th century]","

        Subject of Manuscript: Literature.

                  
            
              
              View images from this file (117)
            
          
              ","EAP584/1/49","117 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_49/1.jp2/full/!600,300/0/default.jpg"
"50","Tīyaṃ [16th century]","

        Subject of Manuscript: Ritual.

                  
            
              
              View images from this file (89)
            
          
              ","EAP584/1/50","89 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_50/1.jp2/full/!600,300/0/default.jpg"
"51","""Mantraṃ,Āyurveda [16th century]""","

        Subject of Manuscript: Magic, Medical Science.

                  
            
              
              View images from this file (24)
            
          
              ","EAP584/1/51","24 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_51/1.jp2/full/!600,300/0/default.jpg"
"52","Devīmahātmya [16th century]","

        Subject of Manuscript: Literature.

                  
            
              
              View images from this file (98)
            
          
              ","EAP584/1/52","98 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_52/1.jp2/full/!600,300/0/default.jpg"
"53","Mantraṃ [16th century]","

        Subject of Manuscript: Magic.

                  
            
              
              View images from this file (14)
            
          
              ","EAP584/1/53","14 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_53/1.jp2/full/!600,300/0/default.jpg"
"54","Vaidyaṃ [16th century]","

        Subject of Manuscript: Medical Science.

                  
            
              
              View images from this file (114)
            
          
              ","EAP584/1/54","114 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_54/1.jp2/full/!600,300/0/default.jpg"
"55","aKerolapthi [16th century]","

        Subject of Manuscript: History.

                  
            
              
              View images from this file (265)
            
          
              ","EAP584/1/55","265 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_55/1.jp2/full/!600,300/0/default.jpg"
"56","Nāmaliṅgānusaasana [16th century]","

        Subject of Manuscript: Rituals.

                  
            
              
              View images from this file (84)
            
          
              ","EAP584/1/56","84 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_56/1.jp2/full/!600,300/0/default.jpg"
"57","Tāmillakṣaṇaśāstraṃ [16th century]","

        Subject of Manuscript: Astrology.

                  
            
              
              View images from this file (214)
            
          
              ","EAP584/1/57","214 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_57/1.jp2/full/!600,300/0/default.jpg"
"58","Sundarīs [16th century]","

        Subject of Manuscript: Different subjects.

                  
            
              
              View images from this file (56)
            
          
              ","EAP584/1/58","56 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_58/1.jp2/full/!600,300/0/default.jpg"
"59","Sundarīs [16th century]","

        Subject of Manuscript: Different subjects.

                  
            
              
              View images from this file (81)
            
          
              ","EAP584/1/59","81 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_59/1.jp2/full/!600,300/0/default.jpg"
"60","Bālaprabodhini [16th century]","

        Subject of Manuscript: Literature.

                  
            
              
              View images from this file (44)
            
          
              ","EAP584/1/60","44 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_60/1.jp2/full/!600,300/0/default.jpg"
"61","Homavidhi [16th century]","

        Subject of Manuscript: Rituals.

                  
            
              
              View images from this file (38)
            
          
              ","EAP584/1/61","38 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_61/1.jp2/full/!600,300/0/default.jpg"
"62","Pratiṣṭhāvidhi [16th century]","

        Subject of Manuscript: Rituals.

                  
            
              
              View images from this file (10)
            
          
              ","EAP584/1/62","10 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_62/1.jp2/full/!600,300/0/default.jpg"
"63","Homavidhi [16th century]","

        Subject of Manuscript: Rituals.

                  
            
              
              View images from this file (19)
            
          
              ","EAP584/1/63","20 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_63/1.jp2/full/!600,300/0/default.jpg"
"64","Pūjāvidhi [16th century]","

        Subject of Manuscript: Rituals.

                  
            
              
              View images from this file (168)
            
          
              ","EAP584/1/64","168 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_64/1.jp2/full/!600,300/0/default.jpg"
"65","Karmavidhi [16th century]","

        Subject of Manuscript: Rituals.

                  
            
              
              View images from this file (40)
            
          
              ","EAP584/1/65","40 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_65/1.jp2/full/!600,300/0/default.jpg"
"66","Pratiṣṭhāvidhi [16th century]","

        Subject of Manuscript: Ritual.

                  
            
              
              View images from this file (26)
            
          
              ","EAP584/1/66","26 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_66/1.jp2/full/!600,300/0/default.jpg"
"67","Śāntikarmaṃ [16th century]","

        Subject of Manuscript: Ritual.

                  
            
              
              View images from this file (72)
            
          
              ","EAP584/1/67","72 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_67/1.jp2/full/!600,300/0/default.jpg"
"68","Mantraṃ [16th century]","

        Subject of Manuscript: Magic.

                  
            
              
              View images from this file (20)
            
          
              ","EAP584/1/68","20 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_68/1.jp2/full/!600,300/0/default.jpg"
"69","Yudhiṣṭhiravijayaṃ [16th century]","

        Subject of Manuscript: Epic.

                  
            
              
              View images from this file (277)
            
          
              ","EAP584/1/69","277 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_69/1.jp2/full/!600,300/0/default.jpg"
"70","Horāśāstraṃ [16th century]","

        Subject of Manuscript: Astrology.

                  
            
              
              View images from this file (437)
            
          
              ","EAP584/1/70","437 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_70/1.jp2/full/!600,300/0/default.jpg"
"71","Gaṇapativimodhaṃ [16th century]","

        Subject of Manuscript: Epic.

                  
            
              
              View images from this file (112)
            
          
              ","EAP584/1/71","112 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_71/1.jp2/full/!600,300/0/default.jpg"
"72","Tantrasamucayaṃ [16th century]","

        Subject of Manuscript: Architectural science.

                  
            
              
              View images from this file (251)
            
          
              ","EAP584/1/72","251 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_72/1.jp2/full/!600,300/0/default.jpg"
"73","""Āyurveda , Kucelakadha [16th century]""","

        Subject of Manuscript: Medical Science, Epic.

                  
            
              
              View images from this file (155)
            
          
              ","EAP584/1/73","155 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_73/1.jp2/full/!600,300/0/default.jpg"
"74","Nāṭakayogi [16th century]","

        Subject of Manuscript: Drama.

                  
            
              
              View images from this file (235)
            
          
              ","EAP584/1/74","235 Tiff images","Manuscript","File","Sanskrit","Malayalam","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_74/1.jp2/full/!600,300/0/default.jpg"
"75","""Āyurvedaṃ,mantraṃ [17th century]""","

        Subject of Manuscript: Medical Science, Magic.

                  
            
              
              View images from this file (54)
            
          
              ","EAP584/1/75","54 Tiff images","Manuscript","File","Sanskrit","Malayalam","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_75/1.jp2/full/!600,300/0/default.jpg"
"76","Purāṇaṃ [17th century]","

        Subject of Manuscript: Epic.

                  
            
              
              View images from this file (448)
            
          
              ","EAP584/1/76","448 Tiff images","Manuscript","File","Sanskrit","Malayalam","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_76/1.jp2/full/!600,300/0/default.jpg"
"77","Mantraṃ Tantraṃ [17th century]","

        Subject of Manuscript: Magic, Technic (Scientific knowledge).

                  
            
              
              View images from this file (267)
            
          
              ","EAP584/1/77","267 Tiff images","Manuscript","File","Sanskrit","Malayalam","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_77/1.jp2/full/!600,300/0/default.jpg"
"78","Yogi Ātmā [17th century]","

        Subject of Manuscript: Drama.

                  
            
              
              View images from this file (134)
            
          
              ","EAP584/1/78","134 Tiff images","Manuscript","File","Sanskrit","Malayalam","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_78/1.jp2/full/!600,300/0/default.jpg"
"79","Citāṃbaraṃ [17th century]","

        Subject of Manuscript: Epic.

                  
            
              
              View images from this file (364)
            
          
              ","EAP584/1/79","364 Tiff images","Manuscript","File","Sanskrit","Malayalam","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_79/1.jp2/full/!600,300/0/default.jpg"
"80","Mantraṃ [17th century]","

        Subject of Manuscript: Magic.

                  
            
              
              View images from this file (125)
            
          
              ","EAP584/1/80","125 Tiff images","Manuscript","File","Sanskrit","Malayalam","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_80/1.jp2/full/!600,300/0/default.jpg"
"81","Raghuvaśaṃ [17th century]","

        Subject of Manuscript: Literature.

                  
            
              
              View images from this file (180)
            
          
              ","EAP584/1/81","180 Tiff images","Manuscript","File","Sanskrit","Malayalam","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_81/1.jp2/full/!600,300/0/default.jpg"
"82","Vaidya grantha [17th century]","

        Subject of Manuscript: Medical Science.

                  
            
              
              View images from this file (108)
            
          
              ","EAP584/1/82","108 Tiff images","Manuscript","File","Sanskrit","Malayalam","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_82/1.jp2/full/!600,300/0/default.jpg"
"83","pūrakali [17th century]","

        Subject of Manuscript: Folk Dance.

                  
            
              
              View images from this file (208)
            
          
              ","EAP584/1/83","208 Tiff images","Manuscript","File","Sanskrit","Malayalam","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_83/1.jp2/full/!600,300/0/default.jpg"
"84","Pūjā [17th century]","

        Subject of Manuscript: Ritual.

                  
            
              
              View images from this file (160)
            
          
              ","EAP584/1/84","160 Tiff images","Manuscript","File","Sanskrit","Malayalam","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP584/EAP584_1_84/1.jp2/full/!600,300/0/default.jpg"
