"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"11","Songs/Poems - Palm leaf 11","        This file contains 1 palm leaf bundle. It contains a compilation palm leaves. Among the different topics in the bundle: Sivankalaiyariya, Yoga Sathiram, Kesapam, Sabam, Sathikunam, Molamyariya-, Unjal songs written by Pazani Pulavan, Periyanayaki Amman Unjal songs, etc.. Dates of original material: Taatu\ Aadi\ 4-Teeti. Extent and format of original material: One palm leaf bundle of 63 palm leaves, one handwritten paper note. Hight 2.5cm\ Width 44cm.                                                          View images from this file (130)                                    ","EAP689/1/1/11","130 TIFF images","Manuscript","File","Tamil","Tamil","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_1_1_11/871.jp2/full/!600,300/0/default.jpg"
"12","Songs/Poems - Palm leaf 12","        This file contains 1 palm leaf bundle. It contains a compilation of palm leaves. Among the different topics in the bundle: calculations, a poem for the deity of Vellamuthu Vinayagar written by K. Kumarasamy of Sangkarandampalayam. Dates of original material: Not given. Extent and format of original material: One palm leaf bundle of 25 palm leaves, one handwritten paper note. Hight 3cm\ Width 40cm.                                                          View images from this file (54)                                    ","EAP689/1/1/12","54 TIFF images","Manuscript","File","Tamil","Tamil","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_1_1_12/1001.jp2/full/!600,300/0/default.jpg"
"13","Songs/Poems - Palm leaf 13","        This file contains 1 palm leaf bundle. It contains a thesaurus, different names of gods, horoscope and stars, poems. Dates of original material: Not given. Extent and format of original material: One palm leaf bundle of 136 palm leaves, one handwritten paper note. Hight 3cm\ Width 36cm, some are different size.                                                          View images from this file (276)                                    ","EAP689/1/1/13","276 TIFF images","Manuscript","File","Tamil","Tamil","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_1_1_13/1055.jp2/full/!600,300/0/default.jpg"
"14","Songs/Poems - Palm leaf 14","        This file contains 1 palm leaf bundle. It contains a tamil lexicon, name attribute, Sentan Tivakaram Vaztthu poems. Dates of original material: Not given. Extent and format of original material: One bundle of palm leaf 202 palm leaves, one handwritten paper note and plank. Hight 2.5cm\ Width 38cm.                                                          View images from this file (408)                                    ","EAP689/1/1/14","408 TIFF images","Manuscript","File","Tamil","Tamil","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_1_1_14/1331.jp2/full/!600,300/0/default.jpg"
"15","Songs/Poems - Palm leaf 15","        This file contains 1 palm leaf bundle. It contains a horoscope in verse and Kausika songs. Dates of original material: Not given. Extent and format of original material: One palm leaf bundle of 20 palm leaves, one handwritten paper note. Hight 3cm\ Width 38cm.                                                          View images from this file (44)                                    ","EAP689/1/1/15","44 TIFF images","Manuscript","File","Tamil","Tamil","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_1_1_15/1739.jp2/full/!600,300/0/default.jpg"
"16","Songs/Poems - Palm leaf 16","        This file contains 1 palm leaf bundle. It contains the story of Vaikunta Ammanai. Dates of original material: Not given. Extent and format of original material: One palm leaf bundle of 42 palm leaves, one handwritten paper note and bamboo plank. Hight 3cm\ Width 42cm.                                                          View images from this file (92)                                    ","EAP689/1/1/16","92 TIFF images","Manuscript","File","Tamil","Tamil","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_1_1_16/1783.jp2/full/!600,300/0/default.jpg"
"17","Songs/Poems - Palm leaf 17","        This file contains 1 palm leaf bundle. It contains the story of Karunakaramalai. Dates of original material: Not given. Extent and format of original material: One palm leaf bundle of 41 palm leaves, one handwritten paper note and plank. Hight 3cm\ Width 40cm.                                                          View images from this file (90)                                    ","EAP689/1/1/17","90 TIFF images","Manuscript","File","Tamil","Tamil","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_1_1_17/1875.jp2/full/!600,300/0/default.jpg"
"18","Traditional Medicine - Palm leaf 1","        This file contains 1 palm leaf bundle. It contains details on medicine for various disease, illness, and sorcery. It also has details on various medicinal prescriptions for various disease and medicine for new born children. Dates of original material: Not given. Extent and format of original material: One palm leaf bundle of 114 palm leaves, one handwritten paper note. Hight 3cm\ Width 22cm.                                                          View images from this file (231)                                    ","EAP689/1/2/1","231 TIFF images","Manuscript","File","Tamil","Tamil","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_1_2_1/1.jp2/full/!600,300/0/default.jpg"
"19","Traditional Medicine - Palm leaf 2","        This file contains 1 palm leaf bundle. It contains mantiram (magical incantations) and yantiram (diagrams for magical incantations) written by P.N. Kuppusamy Vattiyar. Dates of original material: Paraapava\ Karthikai\ Nayatrukizami\ 26 Teeti. Extent and format of original material: One palm leaf bundle of 18 palm leaves, one handwritten paper note. Hight 2.5cm\ Width 22cm.                                                          View images from this file (40)                                    ","EAP689/1/2/2","40 TIFF images","Manuscript","File","Tamil","Tamil","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_1_2_2/233.jp2/full/!600,300/0/default.jpg"
"20","Traditional Medicine - Palm leaf 3","        This file contains 1 palm leaf bundle. It contains a post-delivery medications. Dates of original material: Not given. Extent and format of original material: One palm leaf bundle of 25 palm leaves, one handwritten paper note. Hight 3cm\ Width 35cm.                                                          View images from this file (54)                                    ","EAP689/1/2/3","54 TIFF images","Manuscript","File","Tamil","Tamil","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_1_2_3/273.jp2/full/!600,300/0/default.jpg"
"21","Traditional Medicine - Palm leaf 4","        This file contains 1 palm leaf bundle. It contains details on medicine andmantiram (magical incantations), horoscope and the nine planets (navagiraka sulogam). Dates of original material: Not given. Extent and format of original material: One palm leaf bundle of 22 palm leaves, one handwritten paper note. Hight 3.5cm\ Width 17cm.                                                          View images from this file (48)                                    ","EAP689/1/2/4","48 TIFF images","Manuscript","File","Tamil","Tamil","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_1_2_4/327.jp2/full/!600,300/0/default.jpg"
"22","Traditional Medicine - Palm leaf 5","        This file contains 1 palm leaf bundle. It contains various topics such as poems, medical matters, Aciriyar Viruttam, Ganasivachariyar medicine, Sennimalayan Vannam poems, etc.. Dates of original material: Piramatuutu\ appicai\ 15 teeti. Extent and format of original material: One palm leaf bundle of 49 palm leaves, one handwritten paper note. Hight 3cm\ Width 22cm.                                                          View images from this file (102)                                    ","EAP689/1/2/5","102 TIFF images","Manuscript","File","Tamil","Tamil","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_1_2_5/375.jp2/full/!600,300/0/default.jpg"
"23","Astrology 1 - Palm leaf","        This file contains a palm leaf bundle dealing with astrology. It contains details regarding astrological predictions Sangarapandiya Tevan from Coimbatore. Dates of original material: Not given. Extent and format of original material: One palm leaf bundle of 111 palm leaves, one handwritten paper note. Hight 2cm\ Width 14cm.                                                          View images from this file (226)                                    ","EAP689/2/1/1","226 TIFF images","Manuscript","File","Tamil","Tamil","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_2_1_1/1.jp2/full/!600,300/0/default.jpg"
"24","Astrology 2 - Palm leaf","        This file contains palm leaf bundle dealing with astrology. It contains details regarding astrology predictions for Sangarapandiya Tevan from Coimbatore. Dates of original material: Not given. Extent and format of original material: One palm leaf bundle of 24 palm leaves, one handwritten paper note and plank. Hight 3cm\ Width 23cm.                                                          View images from this file (52)                                    ","EAP689/2/1/2","52 TIFF images","Manuscript","File","Tamil","Tamil","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_2_1_2/227.jp2/full/!600,300/0/default.jpg"
"25","Religious poems - Palm leaf","        This file has contains one palm leaf bundle. It contains writings by various authors such as Kongkana Nayanhar, Aratategam Piramcariyam, Kuruvazhkunti, Kuruvazhkumanti, Muttananda , Manikkavacakar,. Dates of original material: Not given. Extent and format of original material: One palm leaf bundle of 132 palm leaves, one handwritten paper note. Hight 3cm\ Width 20cm.                                                          View images from this file (270)                                    ","EAP689/2/2/1","270 TIFF images","Manuscript","File","Tamil","Tamil","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_2_2_1/1.jp2/full/!600,300/0/default.jpg"
"26","Accounts - Paper [1933-1935]","        This file contains 6 typed and hand written paper documents regarding accounts details of Uttukuli Zamin. It contains details of accounts of land given for lease, one year approximate income from agriculture, accounts to be settled for various person in Madras, Coimbatore, Coonoor and Uttukuli, accounts of toddy lease and details of food items ordered. Dates of original material: 05-08-1933 to 25-03-1935 and undated documents. Extent and format of original material: 6 Handwritten and printed paper documents. Hight 16cm\ Width 10cm; to Hight 33cm\ Width 20cm.                                                          View images from this file (14)                                    ","EAP689/3/1/1","14 TIFF images","Document","File","Tamil, English","Tamil, Latin","1933-1935","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_3_1_1/1.jp2/full/!600,300/0/default.jpg"
"27","Receipts - Paper [1890-1925]","        This file contains 3 printed and hand written paper documents of receipts. It contains details of receipts for various purposes such as purchase of diamond ear rings, money payments in bank of Madras and tax bills paid to Kodaikanal municipality. Dates of original material: 04-06-1890 to 30-09-1925. Extent and format of original material: 3 Handwritten and printed paper documents. Hight 18cm\ Width 11cm; to Hight 20cm\ Width 21cm.                                                          View images from this file (10)                                    ","EAP689/3/1/2","10 TIFF images","Document","File","Tamil, English","Tamil, Latin","1890-1925","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_3_1_2/1.jp2/full/!600,300/0/default.jpg"
"28","Official and personal letters - Paper [1880-1950]","        This file contains 195 typed and hand written paper correspondances in Tamil and English. It contains details on personal and official correspondances to and from the Uttukli Zamin. The personal letters are sent by his relatives, friends and servants from various places like Madras, Coimbatore, Kodaikanal and Rangoon (then Burma). Some colonial administrators also sent personal letters to Zamindar. The official letters are communications from British government, Coimbatore and Pollachi municipalities and Zamin servants from Coimbatore and Madras. It also has business transactions from various persons from Malaysia and Burma regarding ruby stone. Several correspondances concern marital matters. Dates of original material: 18-10-1880 to 05-11-1950. Extent and format of original material: 195 Handwritten and typed paper documents. Hight 14cm\ Width 9cm; to Hight 34cm\ Width 20cm.                                                          View images from this file (228)                                    ","EAP689/3/2/1","228 TIFF images","Correspondence","File","Tamil, English","Tamil, Latin","1880-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_3_2_1/1.jp2/full/!600,300/0/default.jpg"
"29","Telegrams - Paper [1920-1950]","        This file contains 8 hand written and printed paper telegrams. It contains consists of telegrams sent to Uttuli Zamin from various places. It has information on enquiries regarding persons' wellness, birthday wishes, child birth and transactions. Dates of original material: 23-04-1920 to 16-02-1950. Extent and format of original material: 8 Handwritten and typed paper documents. Hight 20cm\ Width 16cm; to Hight 21cm\ Width 16cm.                                                          View images from this file (16)                                    ","EAP689/3/2/2","16 TIFF images","Document","File","English","Latin","1920-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_3_2_2/1.jp2/full/!600,300/0/default.jpg"
"30","Horoscope - Paper","        This file contains 1 hand written paper documents regarding horoscope predictions for a newly born female child of Uttukuli Zamin. Dates of original material: Sarvari\ Avani\ 25- Teeti. Extent and format of original material: 1 Handwritten paper documents. Hight 20cm\ Width 17cm.                                                          View images from this file (2)                                    ","EAP689/3/3/1","2 TIFF images","Document","File","Tamil","Tamil","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_3_3_1/1.jp2/full/!600,300/0/default.jpg"
"31","Land - Paper","        This file contains 1 hand written paper document regarding land details. It contains details on land available in various villages. It contains detailed information on type of land, measurement, land payments and land taxes etc.,. Dates of original material: Not given. Extent and format of original material: 1 Handwritten paper documents. Hight 20cm\ Width 11cm; Hight 33cm\ Width 20cm.                                                          View images from this file (16)                                    ","EAP689/3/4/1","16 TIFF images","Document","File","Tamil, English","Tamil, Latin","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_3_4_1/1.jp2/full/!600,300/0/default.jpg"
"32","Notices - Paper [1926-1933]","        This file contains 4 hand written and printed paper notices. It contains details issued by Zamindar regarding municipality elections, notice regarding seperation of Pollachi and Utumali municipalities, a municipality notice to pay tax dues and a shooting license issued by the District Collectorate. Dates of original material: 31-03-1926 to 24-10-1933. Extent and format of original material: 4 Handwritten paper documents. Hight 18cm\ Width 14cm; Hight 19cm\ Width 12cm; Hight 34cm\ Width 21cm.                                                          View images from this file (10)                                    ","EAP689/3/5/1","10 TIFF images","Document","File","Tamil, English","Tamil, Latin","1926-1933","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_3_5_1/1.jp2/full/!600,300/0/default.jpg"
"33","Personal notes - Paper","        This file contains 2 hand written paper documents. The first one contains details of machinary shops and some machinery to dig wells. The second one contains information on time and date of newly born child. Dates of original material: Pangkuni\ 6- Teeti and undated. Extent and format of original material: 2 Handwritten paper documents. Hight 20cm\ Width 13cm.                                                          View images from this file (4)                                    ","EAP689/3/6/1","4 TIFF images","Document","File","Tamil, English","Tamil, Latin","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_3_6_1/1.jp2/full/!600,300/0/default.jpg"
"34","Religious poems 1 - Palm leaf","        This file consists of one handwritten palm leaf bundle. I contains devotional poems and other topics such as several poems on Kamachi Amman Akaval, Akaval. Nirainatthu Sampuranam, Padikara Viparam written by Velappan Savuri from Coimbatore-Thondamotthur, etc. Dates of original material: Not given. Extent and format of original material: One palm leaf bundle of 218 palm leaves, In a wooden plank. Hight 3cm\ Width 48cm.                                                          View images from this file (441)                                    ","EAP689/4/1/1","441 TIFF images","Manuscript","File","Tamil","Tamil","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_4_1_1/1.jp2/full/!600,300/0/default.jpg"
"35","Religious poems 2 - Palm leaf","        This file contains poems on various topic such as Ashatacantira kolakala Neti, Nanarukappura Kozhimalai, etc. Dates of original material: Not given. Extent and format of original material: One palm leaf bundle of 123 palm leaves, In a bamboo plank. Hight 3cm\ Width 48cm.                                                          View images from this file (251)                                    ","EAP689/4/1/2","251 TIFF images","Manuscript","File","Tamil","Tamil","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_4_1_2/442.jp2/full/!600,300/0/default.jpg"
"36","Tax - Copper-plate","        This file contains a copper plate document having details regarding an agreement issued by Miras Pupati to Velappa Chettiyar stating tax payable for various products: tax is applicable for bronze and not applicable to panjcaloogam, punjcai and nancai. It also has details regarding honour (mariyatai) rendered by by Miras Pupati to Velappa Chettiyar. Dates of original material: Jaya\ Ippasi\ 21- Teeti. Extent and format of original material: 1 handwritten copper plate document. Hight 24cm\ Width 18cm.                                                          View images from this file (2)                                    ","EAP689/4/2/1","2 TIFF images","Manuscript","File","Tamil","Tamil","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_4_2_1/1.jp2/full/!600,300/0/default.jpg"
"37","Common Land - Paper","        This file contains 1 paper document regarding land related informations. It contains a list of common land (porambokku) land available under the control of the Adalai panchayat board. Dates of original material: Not given. Extent and format of original material: 1 handwritten paper document. Hight 18cm\ Width 17cm.                                                          View images from this file (4)                                    ","EAP689/5/1/1","4 TIFF images","Document","File","Tamil","Tamil","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_5_1_1/1.jp2/full/!600,300/0/default.jpg"
"38","Court order - Paper [22/03/1937]","        This file contains 1 hand written paper documents regarding order issued by the Madurai District Munsif court to the Adalai panchayat court to produce documents of a case concluded in 1936. Dates of original material: 13596. Extent and format of original material: 1 hand written Paper documents. Hight 22cm\ Width 17cm.                                                          View images from this file (2)                                    ","EAP689/5/2/1","2 TIFF images","Court & Legal records","File","Tamil, English","Tamil, Latin","1937","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_5_2_1/1.jp2/full/!600,300/0/default.jpg"
"39","Court summon - Paper [1934-1938]","        This file contains 10 hand written and printed paper documents of court summons. It contains summon orders issued by the village court to various people in Adalai village to appear in the court for a trial in between the complainant M.Sangkkili Servai and the defendant Viran Servai. The details of the case are not mentioned in the summons. Dates of original material: 30-10-1934 to 25-02-1938. Extent and format of original material: 10 hand written Paper documents. Hight 22cm\ Width 17cm.                                                          View images from this file (20)                                    ","EAP689/5/2/2","20 TIFF images","Court & Legal records","File","Tamil","Tamil","1934-1938","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_5_2_2/1.jp2/full/!600,300/0/default.jpg"
"40","Petitions - Paper","        This file contains handwritten paper document regarding petition given by persons to the district collector (manuneti atikari) to provide new house. Dates of original material: Not given. Extent and format of original material: 34 handwritten paper document. Hight 39cm\ Width 19cm.                                                          View images from this file (68)                                    ","EAP689/5/3/1","68 TIFF images","Document","File","Tamil","Tamil","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_5_3_1/1.jp2/full/!600,300/0/default.jpg"
"41","Blank Tax Receipt - Paper [1950]","        This file contains a blank printed ""profession tax"" receipt and notice. Dates of original material: 1950. Extent and format of original material: 1 printed paper document. Hight 22cm\ Width 33cm.                                                          View images from this file (2)                                    ","EAP689/5/4/1","2 TIFF images","Document","File","Tamil, English","Tamil, Latin","1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_5_4_1/1.jp2/full/!600,300/0/default.jpg"
"42","Security rights - Copper-plate","        This file contains 1 copper plate dealing with security rights (kaval) in Alagarkovil Palaiyapet. It contains information on security rights (kaval) given to Srimatu Imtuaccaramu, Karuttavaravayyanavarrkal, Valakirushna Ciruvatai Kavantargal and Maniyan Ceruvaikaran to safeguard the agriculture land in Alagarkovil Palaiyapet and its 18 villages. It lists the 18 village under the jurisdiction of Alagarkovil Palaiyapet. Dates of original material: Ankila\ Avani\ 17- Teeti. Extent and format of original material: 1 handwritten copper plate document. Hight 40cm\ Width 9cm.                                                          View images from this file (2)                                    ","EAP689/5/5/1","2 TIFF images","Manuscript","File","Tamil","Tamil","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_5_5_1/1.jp2/full/!600,300/0/default.jpg"
"43","Agreement for temple renovation - Copper-plate","        This file contains copper plate documents dealing with temple renovation and other rituals related to it. It has details of resolution passed during the renovation of temple in karumattur. It includes mention of the practice of sati (self immolation) in Madurai district. It also details a list of the important persons from every lineage in the village. A full transcription and translation is available in Headley (2012) « Of Dangerous Guardians and Contested Hierarchies: An Ethnographic Reading of a South Indian Copperplate» », in Murugaiyan, A., (éd.) Epigraphic Enigma: Historical Sources and Multidisciplinary Approach, Cre-A Publishers, Chennai, pp.211-239. Dates of original material: Vekuthaniya\ Masi\ 27- Teeti. Extent and format of original material: 1 handwritten copper plate document. Hight 36cm\ Width 30cm.                                                          View images from this file (2)                                    ","EAP689/6/1/1","2 TIFF images","Manuscript","File","Tamil","Tamil","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_6_1_1/1.jp2/full/!600,300/0/default.jpg"
"44","Land patta - Paper","        This file contains printed paper documents dealing with land patta. It contains details of order issued by the Usilampatti Tahsildar for approving patta for the land belonging to Muttukannu Tevar. It also has other details regarding rules and regulations related to land holding. Dates of original material: Not given. Extent and format of original material: 1 Handwritten and printed paper document. Hight 33cm\ Width 23cm.                                                          View images from this file (2)                                    ","EAP689/6/2/1","2 TIFF images","Document","File","Tamil","Tamil","1650-1950","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_6_2_1/1.jp2/full/!600,300/0/default.jpg"
"45","Land survey copy - Paper [1923]","        This file contains 2 printed and handwritten paper documents dealing with land survey records. Land survey document issued by the Madurai Revenue department to Ramasami and Pazanisami from Katamalaikundu village. Dates of original material: 1923. Extent and format of original material: 2 handwritten paper document. Hight 13cm\ Width 22cm.                                                          View images from this file (4)                                    ","EAP689/7/1/1","4 TIFF images","Document","File","Tamil, English","Tamil, Latin","1923","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_7_1_1/1.jp2/full/!600,300/0/default.jpg"
"46","Land and Property Partition - Paper [13/12/1927]","        This file contains 1 printed and handwritten paper documents dealing with partition of family property. It has details regarding the partition of family property of Mutturamalainga tevar and Viraputtira Tevar. One third of the land and 5 mango trees and few other materials are settled to Cakkammal. Dates of original material: 10209. Extent and format of original material: 1 handwritten paper late document. Hight 26cm\ Width 22cm.                                                          View images from this file (2)                                    ","EAP689/7/1/2","2 TIFF images","Document","File","Tamil, English","Tamil, Latin","1927","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_7_1_2/1.jp2/full/!600,300/0/default.jpg"
"47","Land tax receipts - Paper [1940-1947]","        This file contains 3 printed and handwritten paper documents dealing with land tax receipts. The land tax receipt issued for the patta land issued by Ettayapuram, Camastanam Sri Raja Jagaciira Ramamuttukkumar Venkatecura to Valliyaammal, Naracingkapuram K.Vellaiyattevan and Jangkalpatti village, R.Nantiisvara Tevar. Dates of original material: 28-11-1940 to 29-06-1947. Extent and format of original material: 3 Handwritten and printed documents. Hight 16cm\ Width 18cm; Hight 24cm\ Width 22cm.                                                          View images from this file (6)                                    ","EAP689/7/1/3","6 TIFF images","Document","File","Tamil, English","Tamil, Latin","1940-1947","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_7_1_3/1.jp2/full/!600,300/0/default.jpg"
"48","Land settlement - Paper [1923-1928]","        This file contains 2 printed and handwritten paper documents dealing with settlement of land. It contains details of land transfer and registration between Karuppattevanpatti Narayanapuram village Tanangkana Tevar and P.Vellaiya Tevar from Sangalapatti village. It also has details of land transfer registration between groups of individuals. Dates of original material: 24-11-1923 to 24-06-1928. Extent and format of original material: 2 handwritten paper document. Hight 26cm\ Width 22cm.                                                          View images from this file (4)                                    ","EAP689/7/1/4","4 TIFF images","Document","File","Tamil, English","Tamil, Latin","1923-1928","Access is for research purposes only.","https://images.eap.bl.uk/EAP689/EAP689_7_1_4/1.jp2/full/!600,300/0/default.jpg"
