"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal"
"28","Zhi lu jing","

        Sutra used in funeral to guide the soul back to its homeland. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (20)
            
          
              ","EAP081/1/28","20 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"29","Zhi lu jing","

        Sutra used in funeral to guide the soul back to its homeland. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (21)
            
          
              ","EAP081/1/29","21 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"30","Zhi lu jing","

        Sutra used in funeral to guide the soul back to its homeland. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (29)
            
          
              ","EAP081/1/30","29 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"31","Zhi lu jing","

        Sutra used in funeral to guide the soul back to its homeland. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (25)
            
          
              ","EAP081/1/31","25 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"32","Zhi lu jing","

        Sutra used in funeral to guide the soul back to its homeland. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (19)
            
          
              ","EAP081/1/32","19 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"33","Zhi lu jing","

        Sutra used in funeral to guide the soul back to its homeland. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (21)
            
          
              ","EAP081/1/33","21 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"34","Ji gua jing","

        Sutra on divining by chicken's thighbones. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (23)
            
          
              ","EAP081/1/34","23 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"35","Dele shi zu shi","

        History of the Dele clan. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (60)
            
          
              ","EAP081/1/35","60 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"36","Sheng shi suan ming","

        Sutra of diving by birth date. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (48)
            
          
              ","EAP081/1/36","48 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"37","Zuo ji shen zuo ming","

        List of names of spirits worshipped in rituals. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (12)
            
          
              ","EAP081/1/37","12 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"38","Ben ming li suan shu","

        Almanac. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (20)
            
          
              ","EAP081/1/38","20 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"39","Xian yao zheng jing","

        Principal sutra on offering medicine. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (16)
            
          
              ","EAP081/1/39","16 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"40","Xian yao gong sheng jing","

        Sutra on offering medicine and animal. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (25)
            
          
              ","EAP081/1/40","25 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"41","Ji zu zhu pang gua jing","

        Divining sutra by boar's bladders in the ancestral worship ceremony. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (21)
            
          
              ","EAP081/1/41","21 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"42","Xian sheng jing","

        Sutra on offering animal. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (58)
            
          
              ","EAP081/1/42","58 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"43","Kai lu jing","

        Sutra used in funeral to find path for the soul going back to its homeland. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (26)
            
          
              ","EAP081/1/43","26 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"44","Ji xiong li suan shu","

        Almanac and fortune book. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (91)
            
          
              ","EAP081/1/44","91 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"45","Li suan liu shi jia zi","

        Almanac for sixty years. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (101)
            
          
              ","EAP081/1/45","101 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"46","Bai jie jing","

        Sutra on solving various misfortunes. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (50)
            
          
              ","EAP081/1/46","50 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"47","Jie jing jing","

        Sutra on sanitation. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (38)
            
          
              ","EAP081/1/47","38 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"48","Liu zu bi he ling jing","

        Sutra used in ancestral worship to gather souls of past six generations. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (47)
            
          
              ","EAP081/1/48","47 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"49","Sang zang ji jing","

        Sutra used in funeral. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (120)
            
          
              ","EAP081/1/49","120 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"50","Ji zu jie yuan jing","

        Sutra to worship ancestors and to protect them from various attacks. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (49)
            
          
              ","EAP081/1/50","49 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"51","Kai lu jing","

        Sutra used in funeral to find path for the soul going back to its homeland. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (25)
            
          
              ","EAP081/1/51","25 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"52","Xian yao gong sheng jing","

        Sutra on offering medicine and animal. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (35)
            
          
              ","EAP081/1/52","35 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"53","""Yi-Han Jiaodian, Vol. 1""","

        Religious sutra of Yi and Han. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (104)
            
          
              ","EAP081/1/53","104 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"54","""Yi-Han Jiaodian, Vol. 2""","

        Religious sutra of Yi and Han. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (105)
            
          
              ","EAP081/1/54","105 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"55","Liu zu shi","

        History of past six generations. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (55)
            
          
              ","EAP081/1/55","56 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"56","Qu xie jing","

        Sutra on how to avoid misfortunes. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (74)
            
          
              ","EAP081/1/56","74 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"57","Zhu bang gua jing","

        Sutra on divination by boar's bladders. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (36)
            
          
              ","EAP081/1/57","36 Tiff images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"58","Ji tai bai xing jing","

        Sutra on worshiping Venus. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (36)
            
          
              ","EAP081/1/58","46 Tiff images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"59","Bimo xu pu shu","

        History of linage informed by Bimo. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (11)
            
          
              ","EAP081/1/59","11 Tiff images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"60","Bo fu lu jing","

        Sutra to promote fortune and happiness. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (36)
            
          
              ","EAP081/1/60","36 Tiff images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"61","Qu xie ji zu qi fu","

        Sutra to avoid misfortune, worship ancestors and promote fortune and happiness. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (35)
            
          
              ","EAP081/1/61","35 Tiff images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"62","Beifang Niheng shizu shi","

        History of Niheng clan in the north. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (24)
            
          
              ","EAP081/1/62","24 Tiff images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"63","Xian yao zheng jing","

        Authentic sutra of offering medicine. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (43)
            
          
              ","EAP081/1/63","43 Tiff images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"64","Xian yao zheng jing","

        Authentic sutra of offering medicine. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (7)
            
          
              ","EAP081/1/64","25 Tiff images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"65","Gu dai liu zu shi","

        History of six ancient clans. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (39)
            
          
              ","EAP081/1/65","39 Tiff images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"66","Ji zu qi fu jing","

        Sutra to worship ancestors and promote fortune. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (8)
            
          
              ","EAP081/1/66","8 Tiff images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"67","Ji zu qi fu jing","

        Sutra to worship ancestors and promote fortune. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (15)
            
          
              ","EAP081/1/67","15 Tiff images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"68","Zhu pang gua jing","

        Sutra on divination by boar's bladders. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (24)
            
          
              ","EAP081/1/68","24 Tiff images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"69","Ji zu gong sheng jing","

        Sutra on worshiping ancestors by offering animals. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (46)
            
          
              ","EAP081/1/69","47 Tiff images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"70","Qian shu","

        Book on divination. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (22)
            
          
              ","EAP081/1/70","22 Tiff images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"71","Ji dian zheng jing","

        Authentic sutra on worship. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (94)
            
          
              ","EAP081/1/71","94 Tiff images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"72","Sang zang rao chang jing","

        Sutra used in funerals. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (27)
            
          
              ","EAP081/1/72","27 Tiff images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"73","Xian yao gong sheng jing","

        Sutra on offering medicine and animal. Date unknown. Creator unknown. Original material paper.

                  
            
              
              View images from this file (29)
            
          
              ","EAP081/1/73","29 Tiff images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"74","Ze ri shu","

        Sutra for selecting dates. Original creator and dates of creation unknown. Written in the Shuangbai dialect.

                  
            
              
              View images from this file (100)
            
          
              ","EAP081/1/74","100 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"75","Sang zang ji jing","

        Sutra for worship at funerals. Original creator and dates of creation unknown. Written in the Shuangbai dialect.

                  
            
              
              View images from this file (64)
            
          
              ","EAP081/1/75","64 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"76","Song xie shen","

        Text for dispelling evil spirits. Original creator and dates of creation unknown. Written in the Shuangbai dialect.

                  
            
              
              View images from this file (35)
            
          
              ","EAP081/1/76","35 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"77","Sai gong ma","

        Record of a special kind of oral literature spread in central Yunnan. Original creator and dates of creation unknown. Written in the Shuangbai dialect.

                  
            
              
              View images from this file (92)
            
          
              ","EAP081/1/77","92 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"78","Mai cha","

        Record of a special kind of oral literature spread in central Yunnan. Original creator and dates of creation unknown. Written in the Shuangbai dialect.

                  
            
              
              View images from this file (57)
            
          
              ","EAP081/1/78","57 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"79","Sai e luo","

        Record of a special kind of oral literature spread in central Yunnan. Original creator and dates of creation unknown. Written in the Shuangbai dialect.

                  
            
              
              View images from this file (59)
            
          
              ","EAP081/1/79","59 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"80","Xu zu bai","

        Record of a special kind of oral literature spread in central Yunnan. Original creator and dates of creation unknown. Written in the Shuangbai dialect.

                  
            
              
              View images from this file (71)
            
          
              ","EAP081/1/80","71 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"81","Ji zu guan bi zu ling yan dong jing","

        Sutra used to seal the cave storing ancestors' tablets during the ceremony. Original creator and dates of creation unknown. Written in the Wuding dialect.

                  
            
              
              View images from this file (20)
            
          
              ","EAP081/1/81","20 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"82","Sang zang ji dian xian sheng jing","

        Sutra for offering animal sacrifices at funerals. Original creator and dates of creation unknown. Written in the Wuding dialect.

                  
            
              
              View images from this file (39)
            
          
              ","EAP081/1/82","39 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"83","Wa luo xing jing","

        Sutra for locating fallen stars. Original creator and dates of creation unknown. Written in the Wuding dialect.

                  
            
              
              View images from this file (16)
            
          
              ","EAP081/1/83","16 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"84","Xian yao zheng jing","

        Authentic sutra for offering medicine. Original creator and dates of creation unknown. Written in the Wuding dialect.

                  
            
              
              View images from this file (27)
            
          
              ","EAP081/1/84","27 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"85","Xian yao zheng jing","

        Authentic sutra for offering medicine. Original creator and dates of creation unknown. Written in the Wuding dialect.

                  
            
              
              View images from this file (41)
            
          
              ","EAP081/1/85","41 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"86","Yang yang shu","

        Guiding text for farming goats. Original creator and dates of creation unknown. Written in the Wuding dialect.

                  
            
              
              View images from this file (17)
            
          
              ","EAP081/1/86","17 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"87","Yang niu shu","

        Guiding text for farming cattle. Original creator and dates of creation unknown. Written in the Wuding dialect.

                  
            
              
              View images from this file (15)
            
          
              ","EAP081/1/87","15 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"88","Zhong zhuang jia shu","

        Guiding text for farming. Original creator and dates of creation unknown. Written in the Wuding dialect.

                  
            
              
              View images from this file (10)
            
          
              ","EAP081/1/88","10 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"89","Yang ma shu","

        Guiding text for breeding horses. Original creator and dates of creation unknown. Written in the Wuding dialect.

                  
            
              
              View images from this file (16)
            
          
              ","EAP081/1/89","16 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"90","Shi shou shu","

        Guiding text for identifying animals. Original creator and dates of creation unknown. Written in the Wuding dialect.

                  
            
              
              View images from this file (15)
            
          
              ","EAP081/1/90","15 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"91","Ji zu xie zui jing","

        Sutra for ancestral worship, intended to release one's guilt. Original creator and dates of creation unknown. Written in the Wuding dialect.

                  
            
              
              View images from this file (42)
            
          
              ","EAP081/1/91","42 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"92","Ji zu zheng jing","

        Sutra for ancestral worship, intended to release one's guilt. Original creator and dates of creation unknown. Written in the Wuding dialect.

                  
            
              
              View images from this file (80)
            
          
              ","EAP081/1/92","80 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"93","Zuo ji xian sheng jing","

        Sutra for animal sacrifices during ceremonies. Original creator and dates of creation unknown. Written in the Wuding dialect.

                  
            
              
              View images from this file (31)
            
          
              ","EAP081/1/93","31 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"94","Zuo ji xian yao jing","

        Sutra for offering medicine during ceremonies. Original creator and dates of creation unknown. Written in the Wuding dialect.

                  
            
              
              View images from this file (26)
            
          
              ","EAP081/1/94","26 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"95","Xian yao gong sheng jing","

        Sutra for offering animals and medicine during ceremonies. Original creator and dates of creation unknown. Written in the Wuding dialect.

                  
            
              
              View images from this file (22)
            
          
              ","EAP081/1/95","22 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"96","Di zu jiu fen tiao jie shu","

        Record of a lawsuit concerning land rent. Original creator and dates of creation unknown. Written in the Wuding dialect.

                  
            
              
              View images from this file (6)
            
          
              ","EAP081/1/96","6 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"97","Zhang shi ji zu zhang yi fen","

        Accounting book for the ceremony of ancestral worship for the Zhang family. Original creator and dates of creation unknown. Written in the Wuding dialect.

                  
            
              
              View images from this file (4)
            
          
              ","EAP081/1/97","4 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"98","Luoci Yang shi jia pu","

        Genealogy of the Yang family of Luoci. Original creator and dates of creation unknown. Written in the Wuding dialect.

                  
            
              
              View images from this file (15)
            
          
              ","EAP081/1/98","15 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"99","Luquan Yang shi pu","

        Genealogy of the Yang family of Luquan. Original creator and dates of creation unknown. Written in the Wuding dialect.

                  
            
              
              View images from this file (24)
            
          
              ","EAP081/1/99","24 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"100","Di qi yi fen","

        Copy of a land rental contract. Original creator and dates of creation unknown. Written in the Wuding dialect.

                  
            
              
              View images from this file (10)
            
          
              ","EAP081/1/100","10 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
"101","Xi kang zuo Yang shi pu","

        Genealogy of the Yang family. Original creator and dates of creation unknown. Written in the Wuding dialect.

                  
            
              
              View images from this file (54)
            
          
              ","EAP081/1/101","54 TIFF images","Manuscript","File","Nuosu","Yi","Late 16th century-Early 20th century","Access is for research purposes only."
