Heading
"3600","https://images.eap.bl.uk/EAP023/EAP023_1_1_15/144.jp2/info.json","EAP023_1_1_15/144"
"3601","https://images.eap.bl.uk/EAP023/EAP023_1_1_15/145.jp2/info.json","EAP023_1_1_15/145"
"3602","https://images.eap.bl.uk/EAP023/EAP023_1_1_15/146.jp2/info.json","EAP023_1_1_15/146"
"3603","https://images.eap.bl.uk/EAP023/EAP023_1_1_15/147.jp2/info.json","EAP023_1_1_15/147"
"3604","https://images.eap.bl.uk/EAP023/EAP023_1_1_15/148.jp2/info.json","EAP023_1_1_15/148"
"5272","https://images.eap.bl.uk/EAP023/EAP023_1_1_45/40.jp2/info.json","EAP023_1_1_45/40"
"6684","https://images.eap.bl.uk/EAP023/EAP023_1_1_69/489.jp2/info.json","EAP023_1_1_69/489"
"30627","https://images.eap.bl.uk/EAP023/EAP023_1_1_295/2180.jp2/info.json","EAP023_1_1_295/2180"
"30628","https://images.eap.bl.uk/EAP023/EAP023_1_1_295/2181.jp2/info.json","EAP023_1_1_295/2181"
"30629","https://images.eap.bl.uk/EAP023/EAP023_1_1_295/2182.jp2/info.json","EAP023_1_1_295/2182"
"30630","https://images.eap.bl.uk/EAP023/EAP023_1_1_295/2183.jp2/info.json","EAP023_1_1_295/2183"
"30631","https://images.eap.bl.uk/EAP023/EAP023_1_1_295/2184.jp2/info.json","EAP023_1_1_295/2184"
"30632","https://images.eap.bl.uk/EAP023/EAP023_1_1_295/2185.jp2/info.json","EAP023_1_1_295/2185"
"30633","https://images.eap.bl.uk/EAP023/EAP023_1_1_295/2186.jp2/info.json","EAP023_1_1_295/2186"
"30634","https://images.eap.bl.uk/EAP023/EAP023_1_1_295/2187.jp2/info.json","EAP023_1_1_295/2187"
"30635","https://images.eap.bl.uk/EAP023/EAP023_1_1_295/2188.jp2/info.json","EAP023_1_1_295/2188"
"30712","https://images.eap.bl.uk/EAP023/EAP023_1_1_295/2265.jp2/info.json","EAP023_1_1_295/2265"
"31394","https://images.eap.bl.uk/EAP023/EAP023_1_1_300/2957.jp2/info.json","EAP023_1_1_300/2957"
"31694","https://images.eap.bl.uk/EAP023/EAP023_1_1_300/3257.jp2/info.json","EAP023_1_1_300/3257"
"31696","https://images.eap.bl.uk/EAP023/EAP023_1_1_300/3259.jp2/info.json","EAP023_1_1_300/3259"
"32019","https://images.eap.bl.uk/EAP023/EAP023_1_1_304/2844.jp2/info.json","EAP023_1_1_304/2844"
"32020","https://images.eap.bl.uk/EAP023/EAP023_1_1_304/2845.jp2/info.json","EAP023_1_1_304/2845"
"32021","https://images.eap.bl.uk/EAP023/EAP023_1_1_304/2846.jp2/info.json","EAP023_1_1_304/2846"
"32158","https://images.eap.bl.uk/EAP023/EAP023_1_1_305/2986.jp2/info.json","EAP023_1_1_305/2986"
"32159","https://images.eap.bl.uk/EAP023/EAP023_1_1_305/2987.jp2/info.json","EAP023_1_1_305/2987"
"32160","https://images.eap.bl.uk/EAP023/EAP023_1_1_305/2988.jp2/info.json","EAP023_1_1_305/2988"
"32161","https://images.eap.bl.uk/EAP023/EAP023_1_1_305/2989.jp2/info.json","EAP023_1_1_305/2989"
"32165","https://images.eap.bl.uk/EAP023/EAP023_1_1_305/2993.jp2/info.json","EAP023_1_1_305/2993"
"32463","https://images.eap.bl.uk/EAP023/EAP023_1_1_307/3296.jp2/info.json","EAP023_1_1_307/3296"
"32581","https://images.eap.bl.uk/EAP023/EAP023_1_1_307/3414.jp2/info.json","EAP023_1_1_307/3414"
"32582","https://images.eap.bl.uk/EAP023/EAP023_1_1_307/3415.jp2/info.json","EAP023_1_1_307/3415"
"33084","https://images.eap.bl.uk/EAP023/EAP023_1_1_312/4612.jp2/info.json","EAP023_1_1_312/4612"
"33413","https://images.eap.bl.uk/EAP023/EAP023_1_1_312/4941.jp2/info.json","EAP023_1_1_312/4941"
"33583","https://images.eap.bl.uk/EAP023/EAP023_1_1_312/5111.jp2/info.json","EAP023_1_1_312/5111"
"33594","https://images.eap.bl.uk/EAP023/EAP023_1_1_312/5122.jp2/info.json","EAP023_1_1_312/5122"
"33629","https://images.eap.bl.uk/EAP023/EAP023_1_1_314/5181.jp2/info.json","EAP023_1_1_314/5181"
"34034","https://images.eap.bl.uk/EAP023/EAP023_1_1_329/5504.jp2/info.json","EAP023_1_1_329/5504"
"34053","https://images.eap.bl.uk/EAP023/EAP023_1_1_331/5524.jp2/info.json","EAP023_1_1_331/5524"
"34138","https://images.eap.bl.uk/EAP023/EAP023_1_1_336/5610.jp2/info.json","EAP023_1_1_336/5610"
"34177","https://images.eap.bl.uk/EAP023/EAP023_1_1_339/5650.jp2/info.json","EAP023_1_1_339/5650"
"34300","https://images.eap.bl.uk/EAP023/EAP023_1_1_341/5774.jp2/info.json","EAP023_1_1_341/5774"
"34371","https://images.eap.bl.uk/EAP023/EAP023_1_1_346/5846.jp2/info.json","EAP023_1_1_346/5846"
"34492","https://images.eap.bl.uk/EAP023/EAP023_1_1_346/5967.jp2/info.json","EAP023_1_1_346/5967"
"34538","https://images.eap.bl.uk/EAP023/EAP023_1_1_347/6015.jp2/info.json","EAP023_1_1_347/6015"
"34540","https://images.eap.bl.uk/EAP023/EAP023_1_1_347/6017.jp2/info.json","EAP023_1_1_347/6017"
"34561","https://images.eap.bl.uk/EAP023/EAP023_1_1_347/6038.jp2/info.json","EAP023_1_1_347/6038"
"34581","https://images.eap.bl.uk/EAP023/EAP023_1_1_348/6061.jp2/info.json","EAP023_1_1_348/6061"
"34582","https://images.eap.bl.uk/EAP023/EAP023_1_1_348/6062.jp2/info.json","EAP023_1_1_348/6062"
"34583","https://images.eap.bl.uk/EAP023/EAP023_1_1_348/6063.jp2/info.json","EAP023_1_1_348/6063"
"34584","https://images.eap.bl.uk/EAP023/EAP023_1_1_348/6064.jp2/info.json","EAP023_1_1_348/6064"
"34585","https://images.eap.bl.uk/EAP023/EAP023_1_1_348/6065.jp2/info.json","EAP023_1_1_348/6065"
