Heading"39359","https://images.eap.bl.uk/EAP341/EAP341_1_289/162.jp2/info.json","EAP341_1_289/162"
"39360","https://images.eap.bl.uk/EAP341/EAP341_1_289/163.jp2/info.json","EAP341_1_289/163"
"39361","https://images.eap.bl.uk/EAP341/EAP341_1_289/164.jp2/info.json","EAP341_1_289/164"
"39362","https://images.eap.bl.uk/EAP341/EAP341_1_289/165.jp2/info.json","EAP341_1_289/165"
"39363","https://images.eap.bl.uk/EAP341/EAP341_1_289/166.jp2/info.json","EAP341_1_289/166"
"39364","https://images.eap.bl.uk/EAP341/EAP341_1_289/167.jp2/info.json","EAP341_1_289/167"
"39365","https://images.eap.bl.uk/EAP341/EAP341_1_289/168.jp2/info.json","EAP341_1_289/168"
"39366","https://images.eap.bl.uk/EAP341/EAP341_1_289/169.jp2/info.json","EAP341_1_289/169"
"39367","https://images.eap.bl.uk/EAP341/EAP341_1_289/170.jp2/info.json","EAP341_1_289/170"
"39368","https://images.eap.bl.uk/EAP341/EAP341_1_289/171.jp2/info.json","EAP341_1_289/171"
"39369","https://images.eap.bl.uk/EAP341/EAP341_1_289/172.jp2/info.json","EAP341_1_289/172"
"39370","https://images.eap.bl.uk/EAP341/EAP341_1_289/173.jp2/info.json","EAP341_1_289/173"
"39371","https://images.eap.bl.uk/EAP341/EAP341_1_289/174.jp2/info.json","EAP341_1_289/174"
"39372","https://images.eap.bl.uk/EAP341/EAP341_1_289/175.jp2/info.json","EAP341_1_289/175"
"39373","https://images.eap.bl.uk/EAP341/EAP341_1_289/176.jp2/info.json","EAP341_1_289/176"
"39374","https://images.eap.bl.uk/EAP341/EAP341_1_289/177.jp2/info.json","EAP341_1_289/177"
"39375","https://images.eap.bl.uk/EAP341/EAP341_1_289/178.jp2/info.json","EAP341_1_289/178"
"39376","https://images.eap.bl.uk/EAP341/EAP341_1_289/179.jp2/info.json","EAP341_1_289/179"
"39377","https://images.eap.bl.uk/EAP341/EAP341_1_289/180.jp2/info.json","EAP341_1_289/180"
"39378","https://images.eap.bl.uk/EAP341/EAP341_1_289/181.jp2/info.json","EAP341_1_289/181"
"39379","https://images.eap.bl.uk/EAP341/EAP341_1_289/182.jp2/info.json","EAP341_1_289/182"
"39380","https://images.eap.bl.uk/EAP341/EAP341_1_289/183.jp2/info.json","EAP341_1_289/183"
"39381","https://images.eap.bl.uk/EAP341/EAP341_1_289/184.jp2/info.json","EAP341_1_289/184"
"39382","https://images.eap.bl.uk/EAP341/EAP341_1_289/185.jp2/info.json","EAP341_1_289/185"
"39383","https://images.eap.bl.uk/EAP341/EAP341_1_289/186.jp2/info.json","EAP341_1_289/186"
"39384","https://images.eap.bl.uk/EAP341/EAP341_1_289/187.jp2/info.json","EAP341_1_289/187"
"39385","https://images.eap.bl.uk/EAP341/EAP341_1_289/188.jp2/info.json","EAP341_1_289/188"
"39386","https://images.eap.bl.uk/EAP341/EAP341_1_289/189.jp2/info.json","EAP341_1_289/189"
"39387","https://images.eap.bl.uk/EAP341/EAP341_1_289/190.jp2/info.json","EAP341_1_289/190"
"39388","https://images.eap.bl.uk/EAP341/EAP341_1_289/191.jp2/info.json","EAP341_1_289/191"
"39389","https://images.eap.bl.uk/EAP341/EAP341_1_289/192.jp2/info.json","EAP341_1_289/192"
"39390","https://images.eap.bl.uk/EAP341/EAP341_1_289/193.jp2/info.json","EAP341_1_289/193"
"39391","https://images.eap.bl.uk/EAP341/EAP341_1_289/194.jp2/info.json","EAP341_1_289/194"
"39392","https://images.eap.bl.uk/EAP341/EAP341_1_289/195.jp2/info.json","EAP341_1_289/195"
"39393","https://images.eap.bl.uk/EAP341/EAP341_1_289/196.jp2/info.json","EAP341_1_289/196"
"39394","https://images.eap.bl.uk/EAP341/EAP341_1_289/197.jp2/info.json","EAP341_1_289/197"
"39395","https://images.eap.bl.uk/EAP341/EAP341_1_289/198.jp2/info.json","EAP341_1_289/198"
"39396","https://images.eap.bl.uk/EAP341/EAP341_1_289/199.jp2/info.json","EAP341_1_289/199"
"39397","https://images.eap.bl.uk/EAP341/EAP341_1_289/200.jp2/info.json","EAP341_1_289/200"
