"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"1","Sattiriya mittiran [Sep 1922]","

        

                  
            
              
              View images from this file (40)
            
          
              ","EAP372/1/1/1/1","408 TIFF images","Periodical","File","Tamil","Tamil","01 Sep 1922","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_1_1_1/1.jp2/full/!600,300/0/default.jpg"
"2","Sattiriya mittiran [Oct 1922]","

        

                  
            
              
              View images from this file (36)
            
          
              ","EAP372/1/1/1/2","40 TIFF images","Periodical","File","Tamil","Tamil","01 Oct 1922","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_1_1_2/41.jp2/full/!600,300/0/default.jpg"
"3","Sattiriya mittiran [Nov 1922]","

        

                  
            
              
              View images from this file (36)
            
          
              ","EAP372/1/1/1/3","36 TIFF images","Periodical","File","Tamil","Tamil","01 Nov 1922","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_1_1_3/77.jp2/full/!600,300/0/default.jpg"
"4","Sattiriya mittiran [Dec 1922]","

        

                  
            
              
              View images from this file (36)
            
          
              ","EAP372/1/1/1/4","36 TIFF images","Periodical","File","Tamil","Tamil","01 Dec 1922","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_1_1_4/113.jp2/full/!600,300/0/default.jpg"
"5","Sattiriya mittiran [Jan 1923]","

        

                  
            
              
              View images from this file (36)
            
          
              ","EAP372/1/1/1/5","36 TIFF images","Periodical","File","Tamil","Tamil","01 Jan 1923","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_1_1_5/149.jp2/full/!600,300/0/default.jpg"
"6","Sattiriya mittiran [Feb 1923]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP372/1/1/1/6","36 TIFF images","Periodical","File","Tamil","Tamil","01 Feb 1923","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_1_1_6/185.jp2/full/!600,300/0/default.jpg"
"7","Sattiriya mittiran [Mar 1923]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP372/1/1/1/7","32 TIFF images","Periodical","File","Tamil","Tamil","01 Mar 1923","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_1_1_7/217.jp2/full/!600,300/0/default.jpg"
"8","Sattiriya mittiran [Apr 1923]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP372/1/1/1/8","32 TIFF images","Periodical","File","Tamil","Tamil","01 Apr 1923","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_1_1_8/249.jp2/full/!600,300/0/default.jpg"
"9","Sattiriya mittiran [May 1923]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP372/1/1/1/9","32 TIFF images","Periodical","File","Tamil","Tamil","01 May 1923","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_1_1_9/281.jp2/full/!600,300/0/default.jpg"
"10","Sattiriya mittiran [Jun 1923]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP372/1/1/1/10","32 TIFF images","Periodical","File","Tamil","Tamil","01 Jun 1923","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_1_1_10/313.jp2/full/!600,300/0/default.jpg"
"11","Sattiriya mittiran [Jul 1923]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP372/1/1/1/11","32 TIFF images","Periodical","File","Tamil","Tamil","01 Jul 1923","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_1_1_11/345.jp2/full/!600,300/0/default.jpg"
"12","Sattiriya mittiran [Aug 1923]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP372/1/1/1/12","32 TIFF images","Periodical","File","Tamil","Tamil","01 Aug 1923","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_1_1_12/377.jp2/full/!600,300/0/default.jpg"
"13","Sattiriya mittiran [Sep 1924]","

        

                  
            
              
              View images from this file (40)
            
          
              ","EAP372/1/1/2/1","352 TIFF images","Periodical","File","Tamil","Tamil","01 Sep 1924","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_1_2_1/1.jp2/full/!600,300/0/default.jpg"
"14","Sattiriya mittiran [Oct 1924]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP372/1/1/2/2","32 TIFF images","Periodical","File","Tamil","Tamil","01 Oct 1924","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_1_2_2/41.jp2/full/!600,300/0/default.jpg"
"15","Sattiriya mittiran [Nov 1924]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP372/1/1/2/3","32 TIFF images","Periodical","File","Tamil","Tamil","01 Nov 1924","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_1_2_3/73.jp2/full/!600,300/0/default.jpg"
"16","Sattiriya mittiran [Dec 1924]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP372/1/1/2/4","32 TIFF images","Periodical","File","Tamil","Tamil","01 Dec 1924","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_1_2_4/105.jp2/full/!600,300/0/default.jpg"
"17","Sattiriya mittiran [Jan 1925]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP372/1/1/2/5","32 TIFF images","Periodical","File","Tamil","Tamil","01 Jan 1925","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_1_2_5/137.jp2/full/!600,300/0/default.jpg"
"18","Sattiriya mittiran [Feb 1925]","

        

                  
            
              
              View images from this file (8)
            
          
              ","EAP372/1/1/2/6","32 TIFF images","Periodical","File","Tamil","Tamil","01 Feb 1925","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_1_2_6/169.jp2/full/!600,300/0/default.jpg"
"19","Sattiriya mittiran [Mar 1925]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP372/1/1/2/7","8 TIFF images","Periodical","File","Tamil","Tamil","01 Mar 1925","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_1_2_7/177.jp2/full/!600,300/0/default.jpg"
"20","Sattiriya mittiran [Apr 1925]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP372/1/1/2/8","32 TIFF images","Periodical","File","Tamil","Tamil","01 Apr 1925","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_1_2_8/209.jp2/full/!600,300/0/default.jpg"
"21","Sattiriya mittiran [May 1925]","

        

                  
            
              
              View images from this file (24)
            
          
              ","EAP372/1/1/2/9","32 TIFF images","Periodical","File","Tamil","Tamil","01 May 1925","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_1_2_9/241.jp2/full/!600,300/0/default.jpg"
"22","Sattiriya mittiran [Jun 1925]","

        

                  
            
              
              View images from this file (24)
            
          
              ","EAP372/1/1/2/10","24 TIFF images","Periodical","File","Tamil","Tamil","01 Jun 1925","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_1_2_10/265.jp2/full/!600,300/0/default.jpg"
"23","Sattiriya mittiran [Jul 1925]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP372/1/1/2/11","24 TIFF images","Periodical","File","Tamil","Tamil","01 Jul 1925","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_1_2_11/289.jp2/full/!600,300/0/default.jpg"
"24","Sattiriya mittiran [Aug 1925]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP372/1/1/2/12","32 TIFF images","Periodical","File","Tamil","Tamil","01 Aug 1925","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_1_2_12/321.jp2/full/!600,300/0/default.jpg"
"25","Yatavamitran [Aug 1930]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP372/1/2/1","32 TIFF images","Periodical","File","Tamil","Tamil","01 Aug 1930","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_2_1/1.jp2/full/!600,300/0/default.jpg"
"26","Yatavamitran [Sep 1930]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP372/1/2/2","32 TIFF images","Periodical","File","Tamil","Tamil","01 Sep 1930","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_2_2/1.jp2/full/!600,300/0/default.jpg"
"27","Yatavamitran [Oct 1930]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP372/1/2/3","32 TIFF images","Periodical","File","Tamil","Tamil","01 Oct 1930","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_2_3/1.jp2/full/!600,300/0/default.jpg"
"28","Yatavamitran [Nov 1930]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP372/1/2/4","32 TIFF images","Periodical","File","Tamil","Tamil","01 Nov 1930","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_2_4/1.jp2/full/!600,300/0/default.jpg"
"29","Yatavamitran [Dec 1930]","

        

                  
            
              
              View images from this file (34)
            
          
              ","EAP372/1/2/5","34 TIFF images","Periodical","File","Tamil","Tamil","01 Dec 1930","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_2_5/1.jp2/full/!600,300/0/default.jpg"
"30","Yatavamitran [Jan 1931]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP372/1/2/6","32 TIFF images","Periodical","File","Tamil","Tamil","01 Jan 1931","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_2_6/1.jp2/full/!600,300/0/default.jpg"
"31","Yatavamitran [Feb 1931]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP372/1/2/7","32 TIFF images","Periodical","File","Tamil","Tamil","01 Feb 1931","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_2_7/1.jp2/full/!600,300/0/default.jpg"
"32","Yatavamitran [Mar 1931]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP372/1/2/8","32 TIFF images","Periodical","File","Tamil","Tamil","01 Mar 1931","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_2_8/1.jp2/full/!600,300/0/default.jpg"
"33","Yatavamitran [Apr 1931]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP372/1/2/9","32 TIFF images","Periodical","File","Tamil","Tamil","01 Apr 1931","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_2_9/1.jp2/full/!600,300/0/default.jpg"
"34","Yatavamitran [May 1931]","

        

                  
            
              
              View images from this file (38)
            
          
              ","EAP372/1/2/10","38 TIFF images","Periodical","File","Tamil","Tamil","01 May 1931","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_2_10/1.jp2/full/!600,300/0/default.jpg"
"35","Yatavamitran [Jun 1931]","

        

                  
            
              
              View images from this file (34)
            
          
              ","EAP372/1/2/11","34 TIFF images","Periodical","File","Tamil","Tamil","01 Jun 1931","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_2_11/1.jp2/full/!600,300/0/default.jpg"
"36","Yatavamitran [Jul 1931]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP372/1/2/12","32 TIFF images","Periodical","File","Tamil","Tamil","01 Jul 1931","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_2_12/1.jp2/full/!600,300/0/default.jpg"
"37","Kalaniti [Apr 1942]","

        

                  
            
              
              View images from this file (94)
            
          
              ","EAP372/1/3/1","94 TIFF images","Periodical","File","Tamil","Tamil","01 Apr 1942","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_3_1/1.jp2/full/!600,300/0/default.jpg"
"38","Kalaniti [Jul 1942]","

        

                  
            
              
              View images from this file (114)
            
          
              ","EAP372/1/3/2","114 TIFF images","Periodical","File","Tamil","Tamil","01 Jul 1942","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_3_2/1.jp2/full/!600,300/0/default.jpg"
"39","Kalaniti [Oct 1942]","

        

                  
            
              
              View images from this file (107)
            
          
              ","EAP372/1/3/3","107 TIFF images","Periodical","File","Tamil","Tamil","01 Oct 1942","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_3_3/1.jp2/full/!600,300/0/default.jpg"
"40","Kalaniti [Jan 1943]","

        

                  
            
              
              View images from this file (70)
            
          
              ","EAP372/1/3/4","70 TIFF images","Periodical","File","Tamil","Tamil","01 Jan 1943","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_1_3_4/1.jp2/full/!600,300/0/default.jpg"
"41","Tamil polil [Apr 1925]","

        

                  
            
              
              View images from this file (38)
            
          
              ","EAP372/2/1/1","38 TIFF images","Periodical","File","Tamil","Tamil","01 Apr 1925","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_1_1/1.jp2/full/!600,300/0/default.jpg"
"42","Tamil polil [May 1925]","

        

                  
            
              
              View images from this file (40)
            
          
              ","EAP372/2/1/2","40 TIFF images","Periodical","File","Tamil","Tamil","01 May 1925","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_1_2/39.jp2/full/!600,300/0/default.jpg"
"43","Tamil polil [Jun 1925]","

        

                  
            
              
              View images from this file (42)
            
          
              ","EAP372/2/1/3","42 TIFF images","Periodical","File","Tamil","Tamil","01 Jun 1925","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_1_3/79.jp2/full/!600,300/0/default.jpg"
"44","Tamil polil [Jul 1925]","

        

                  
            
              
              View images from this file (40)
            
          
              ","EAP372/2/1/4","40 TIFF images","Periodical","File","Tamil","Tamil","01 Jul 1925","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_1_4/121.jp2/full/!600,300/0/default.jpg"
"45","Tamil polil [Aug 1925]","

        

                  
            
              
              View images from this file (40)
            
          
              ","EAP372/2/1/5","40 TIFF images","Periodical","File","Tamil","Tamil","01 Aug 1925","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_1_5/161.jp2/full/!600,300/0/default.jpg"
"46","Tamil polil [Sep 1925]","

        

                  
            
              
              View images from this file (46)
            
          
              ","EAP372/2/1/6","46 TIFF images","Periodical","File","Tamil","Tamil","01 Sep 1925","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_1_6/201.jp2/full/!600,300/0/default.jpg"
"47","Tamil polil [Oct 1925]","

        

                  
            
              
              View images from this file (40)
            
          
              ","EAP372/2/1/7","40 TIFF images","Periodical","File","Tamil","Tamil","01 Oct 1925","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_1_7/247.jp2/full/!600,300/0/default.jpg"
"48","Tamil polil [Nov 1925]","

        

                  
            
              
              View images from this file (40)
            
          
              ","EAP372/2/1/8","40 TIFF images","Periodical","File","Tamil","Tamil","01 Nov 1925","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_1_8/287.jp2/full/!600,300/0/default.jpg"
"49","Tamil polil [Dec 1925]","

        

                  
            
              
              View images from this file (50)
            
          
              ","EAP372/2/1/9","50 TIFF images","Periodical","File","Tamil","Tamil","01 Dec 1925","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_1_9/327.jp2/full/!600,300/0/default.jpg"
"50","Tamil polil [Jan 1926]","

        

                  
            
              
              View images from this file (42)
            
          
              ","EAP372/2/1/10","42 TIFF images","Periodical","File","Tamil","Tamil","01 Jan 1926","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_1_10/377.jp2/full/!600,300/0/default.jpg"
"51","Tamil polil [Feb 1926-Mar 1926]","

        

                  
            
              
              View images from this file (78)
            
          
              ","EAP372/2/1/11","78 TIFF images","Periodical","File","Tamil","Tamil","Feb 1926-Mar 1926","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_1_11/419.jp2/full/!600,300/0/default.jpg"
"52","Tamil polil [Apr 1926-Oct 1926]","

        

                  
            
              
              View images from this file (86)
            
          
              ","EAP372/2/2/1","86 TIFF images","Periodical","File","Tamil","Tamil","Apr 1926-Oct 1926","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_2_1/1.jp2/full/!600,300/0/default.jpg"
"53","Tamil polil [Nov 1926]","

        

                  
            
              
              View images from this file (80)
            
          
              ","EAP372/2/2/2","80 TIFF images","Periodical","File","Tamil","Tamil","01 Nov 1926","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_2_2/87.jp2/full/!600,300/0/default.jpg"
"54","Tamil polil [Dec 1926]","

        

                  
            
              
              View images from this file (80)
            
          
              ","EAP372/2/2/3","81 TIFF images","Periodical","File","Tamil","Tamil","01 Dec 1926","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_2_3/167.jp2/full/!600,300/0/default.jpg"
"55","Tamil polil [Jan 1927]","

        

                  
            
              
              View images from this file (80)
            
          
              ","EAP372/2/2/4","80 TIFF images","Periodical","File","Tamil","Tamil","01 Jan 1927","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_2_4/247.jp2/full/!600,300/0/default.jpg"
"56","Tamil polil [Feb 1927-Mar 1927]","

        

                  
            
              
              View images from this file (160)
            
          
              ","EAP372/2/2/5","160 TIFF images","Periodical","File","Tamil","Tamil","Feb 1927-Mar 1927","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_2_5/327.jp2/full/!600,300/0/default.jpg"
"57","Tamil polil [Apr 1927]","

        

                  
            
              
              View images from this file (43)
            
          
              ","EAP372/2/3/1","43 TIFF images","Periodical","File","Tamil","Tamil","01 Apr 1927","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_3_1/1.jp2/full/!600,300/0/default.jpg"
"58","Tamil polil [May 1927-Jun 1927]","

        

                  
            
              
              View images from this file (80)
            
          
              ","EAP372/2/3/2","80 TIFF images","Periodical","File","Tamil","Tamil","May 1927-Jun 1927","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_3_2/44.jp2/full/!600,300/0/default.jpg"
"59","Tamil polil [Jul 1927-Aug 1927]","

        

                  
            
              
              View images from this file (74)
            
          
              ","EAP372/2/3/3","74 TIFF images","Periodical","File","Tamil","Tamil","Jul 1927-Aug 1927","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_3_3/124.jp2/full/!600,300/0/default.jpg"
"60","Tamil polil [Sep 1927-Nov 1927]","

        

                  
            
              
              View images from this file (114)
            
          
              ","EAP372/2/3/4","114 TIFF images","Periodical","File","Tamil","Tamil","Sep 1927-Nov 1927","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_3_4/198.jp2/full/!600,300/0/default.jpg"
"61","Tamil polil [Dec 1927- Mar 1928]","

        

                  
            
              
              View images from this file (154)
            
          
              ","EAP372/2/3/5","154 TIFF images","Periodical","File","Tamil","Tamil","Dec 1927-Mar 1928","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_3_5/312.jp2/full/!600,300/0/default.jpg"
"62","Tamil polil [Apr 1928-May 1928]","

        

                  
            
              
              View images from this file (84)
            
          
              ","EAP372/2/4/1","84 TIFF images","Periodical","File","Tamil","Tamil","Apr 1928-May 1928","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_4_1/1.jp2/full/!600,300/0/default.jpg"
"63","Tamil polil [Jun 1928-Jul 1928]","

        

                  
            
              
              View images from this file (80)
            
          
              ","EAP372/2/4/2","80 TIFF images","Periodical","File","Tamil","Tamil","Jun 1928-Jul 1928","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_4_2/85.jp2/full/!600,300/0/default.jpg"
"64","Tamil polil [Jul 1928-Aug 1928]","

        

                  
            
              
              View images from this file (80)
            
          
              ","EAP372/2/4/3","80 TIFF images","Periodical","File","Tamil","Tamil","Jul 1928-Aug 1928","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_4_3/165.jp2/full/!600,300/0/default.jpg"
"65","Tamil polil [Oct 1928-Dec 1928]","

        

                  
            
              
              View images from this file (120)
            
          
              ","EAP372/2/4/4","120 TIFF images","Periodical","File","Tamil","Tamil","Oct 1928-Dec 1928","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_4_4/245.jp2/full/!600,300/0/default.jpg"
"66","Tamil polil [Jan 1929-Mar 1929]","

        

                  
            
              
              View images from this file (120)
            
          
              ","EAP372/2/4/5","120 TIFF images","Periodical","File","Tamil","Tamil","Jan 1929-Mar 1929","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_4_5/365.jp2/full/!600,300/0/default.jpg"
"67","Tamil polil [Apr 1929]","

        

                  
            
              
              View images from this file (47)
            
          
              ","EAP372/2/5/1","47 TIFF images","Periodical","File","Tamil","Tamil","01 Apr 1929","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_5_1/1.jp2/full/!600,300/0/default.jpg"
"68","Tamil polil [May 1929]","

        

                  
            
              
              View images from this file (40)
            
          
              ","EAP372/2/5/2","40 TIFF images","Periodical","File","Tamil","Tamil","01 May 1929","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_5_2/48.jp2/full/!600,300/0/default.jpg"
"69","Tamil polil [Jun 1929]","

        

                  
            
              
              View images from this file (40)
            
          
              ","EAP372/2/5/3","40 TIFF images","Periodical","File","Tamil","Tamil","01 Jun 1929","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_5_3/88.jp2/full/!600,300/0/default.jpg"
"70","Tamil polil [Jul 1929]","

        

                  
            
              
              View images from this file (40)
            
          
              ","EAP372/2/5/4","40 TIFF images","Periodical","File","Tamil","Tamil","01 Jul 1929","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_5_4/128.jp2/full/!600,300/0/default.jpg"
"71","Tamil polil [Aug 1929]","

        

                  
            
              
              View images from this file (38)
            
          
              ","EAP372/2/5/5","38 TIFF images","Periodical","File","Tamil","Tamil","01 Aug 1929","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_5_5/168.jp2/full/!600,300/0/default.jpg"
"72","Tamil polil [Sep 1929]","

        

                  
            
              
              View images from this file (40)
            
          
              ","EAP372/2/5/6","40 TIFF images","Periodical","File","Tamil","Tamil","01 Sep 1929","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_5_6/206.jp2/full/!600,300/0/default.jpg"
"73","Tamil polil [Oct 1929-Nov 1929]","

        

                  
            
              
              View images from this file (80)
            
          
              ","EAP372/2/5/7","80 TIFF images","Periodical","File","Tamil","Tamil","Oct 1929-Nov 1929","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_5_7/246.jp2/full/!600,300/0/default.jpg"
"74","Tamil polil [Dec 1929-Jan 1930]","

        

                  
            
              
              View images from this file (81)
            
          
              ","EAP372/2/5/8","81 TIFF images","Periodical","File","Tamil","Tamil","Dec 1929-Jan 1930","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_5_8/326.jp2/full/!600,300/0/default.jpg"
"75","Tamil polil [Feb 1930-Mar 1930]","

        

                  
            
              
              View images from this file (76)
            
          
              ","EAP372/2/5/9","76 TIFF images","Periodical","File","Tamil","Tamil","Feb 1930-Mar 1930","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_5_9/407.jp2/full/!600,300/0/default.jpg"
"76","Tamil polil [Apr 1930-May 1930]","

        

                  
            
              
              View images from this file (84)
            
          
              ","EAP372/2/6/1","84 TIFF images","Periodical","File","Tamil","Tamil","Apr 1930-May 1930","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_6_1/1.jp2/full/!600,300/0/default.jpg"
"77","Tamil polil [Jun 1930-Aug 1930]","

        

                  
            
              
              View images from this file (120)
            
          
              ","EAP372/2/6/2","120 TIFF images","Periodical","File","Tamil","Tamil","Jun 1930-Aug 1930","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_6_2/85.jp2/full/!600,300/0/default.jpg"
"78","Tamil polil [Sep 1930-Nov 1930]","

        

                  
            
              
              View images from this file (121)
            
          
              ","EAP372/2/6/3","121 TIFF images","Periodical","File","Tamil","Tamil","Sep 1930-Nov 1930","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_6_3/205.jp2/full/!600,300/0/default.jpg"
"79","Tamil polil [Dec 1930]","

        

                  
            
              
              View images from this file (40)
            
          
              ","EAP372/2/6/4","40 TIFF images","Periodical","File","Tamil","Tamil","01 Dec 1930","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_6_4/326.jp2/full/!600,300/0/default.jpg"
"80","Tamil polil [Jan 1931]","

        

                  
            
              
              View images from this file (48)
            
          
              ","EAP372/2/6/5","48 TIFF images","Periodical","File","Tamil","Tamil","01 Jan 1931","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_6_5/366.jp2/full/!600,300/0/default.jpg"
"81","Tamil polil [Feb 1931]","

        

                  
            
              
              View images from this file (72)
            
          
              ","EAP372/2/6/6","72 TIFF images","Periodical","File","Tamil","Tamil","01 Feb 1931","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_6_6/414.jp2/full/!600,300/0/default.jpg"
"82","Tamil polil [Apr 1931]","

        

                  
            
              
              View images from this file (50)
            
          
              ","EAP372/2/7/1","50 TIFF images","Periodical","File","Tamil","Tamil","01 Apr 1931","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_7_1/1.jp2/full/!600,300/0/default.jpg"
"83","Tamil polil [May 1931-Jun 1931]","

        

                  
            
              
              View images from this file (96)
            
          
              ","EAP372/2/7/2","96 TIFF images","Periodical","File","Tamil","Tamil","May 1931-Jun 1931","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_7_2/51.jp2/full/!600,300/0/default.jpg"
"84","Tamil polil [Jul 1931]","

        

                  
            
              
              View images from this file (50)
            
          
              ","EAP372/2/7/3","50 TIFF images","Periodical","File","Tamil","Tamil","01 Jul 1931","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_7_3/147.jp2/full/!600,300/0/default.jpg"
"85","Tamil polil [Aug 1931]","

        

                  
            
              
              View images from this file (40)
            
          
              ","EAP372/2/7/4","40 TIFF images","Periodical","File","Tamil","Tamil","01 Aug 1931","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_7_4/197.jp2/full/!600,300/0/default.jpg"
"86","Tamil polil [Sep 1931]","

        

                  
            
              
              View images from this file (40)
            
          
              ","EAP372/2/7/5","40 TIFF images","Periodical","File","Tamil","Tamil","01 Sep 1931","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_7_5/237.jp2/full/!600,300/0/default.jpg"
"87","Tamil polil [Oct 1931]","

        

                  
            
              
              View images from this file (38)
            
          
              ","EAP372/2/7/6","38 TIFF images","Periodical","File","Tamil","Tamil","01 Oct 1931","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_7_6/277.jp2/full/!600,300/0/default.jpg"
"88","Tamil polil [Nov 1931]","

        

                  
            
              
              View images from this file (40)
            
          
              ","EAP372/2/7/7","40 TIFF images","Periodical","File","Tamil","Tamil","01 Nov 1931","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_7_7/315.jp2/full/!600,300/0/default.jpg"
"89","Tamil polil [Dec 1931]","

        

                  
            
              
              View images from this file (81)
            
          
              ","EAP372/2/7/8","81 TIFF images","Periodical","File","Tamil","Tamil","01 Dec 1931","Access is for research purposes only","https://images.eap.bl.uk/EAP372/EAP372_2_7_8/355.jp2/full/!600,300/0/default.jpg"
