"","Image URL","Image Name"
"1","https://images.eap.bl.uk/EAP276/EAP276_1_1/1.jp2/info.json","EAP276_1_1/1"
"2","https://images.eap.bl.uk/EAP276/EAP276_1_2/1.jp2/info.json","EAP276_1_2/1"
"3","https://images.eap.bl.uk/EAP276/EAP276_1_3/1.jp2/info.json","EAP276_1_3/1"
"4","https://images.eap.bl.uk/EAP276/EAP276_1_4/1.jp2/info.json","EAP276_1_4/1"
"5","https://images.eap.bl.uk/EAP276/EAP276_1_5/1.jp2/info.json","EAP276_1_5/1"
"6","https://images.eap.bl.uk/EAP276/EAP276_1_6/1.jp2/info.json","EAP276_1_6/1"
"7","https://images.eap.bl.uk/EAP276/EAP276_1_7/1.jp2/info.json","EAP276_1_7/1"
"8","https://images.eap.bl.uk/EAP276/EAP276_1_8/1.jp2/info.json","EAP276_1_8/1"
"9","https://images.eap.bl.uk/EAP276/EAP276_1_9/1.jp2/info.json","EAP276_1_9/1"
"10","https://images.eap.bl.uk/EAP276/EAP276_1_10/1.jp2/info.json","EAP276_1_10/1"
"11","https://images.eap.bl.uk/EAP276/EAP276_1_11/1.jp2/info.json","EAP276_1_11/1"
"12","https://images.eap.bl.uk/EAP276/EAP276_1_12/1.jp2/info.json","EAP276_1_12/1"
"13","https://images.eap.bl.uk/EAP276/EAP276_1_13/1.jp2/info.json","EAP276_1_13/1"
"14","https://images.eap.bl.uk/EAP276/EAP276_1_14/1.jp2/info.json","EAP276_1_14/1"
"15","https://images.eap.bl.uk/EAP276/EAP276_1_15/1.jp2/info.json","EAP276_1_15/1"
"16","https://images.eap.bl.uk/EAP276/EAP276_1_16/1.jp2/info.json","EAP276_1_16/1"
"17","https://images.eap.bl.uk/EAP276/EAP276_1_17/1.jp2/info.json","EAP276_1_17/1"
"18","https://images.eap.bl.uk/EAP276/EAP276_1_18/1.jp2/info.json","EAP276_1_18/1"
"19","https://images.eap.bl.uk/EAP276/EAP276_1_19/1.jp2/info.json","EAP276_1_19/1"
"20","https://images.eap.bl.uk/EAP276/EAP276_1_20/1.jp2/info.json","EAP276_1_20/1"
"21","https://images.eap.bl.uk/EAP276/EAP276_1_21/1.jp2/info.json","EAP276_1_21/1"
"22","https://images.eap.bl.uk/EAP276/EAP276_1_22/1.jp2/info.json","EAP276_1_22/1"
"23","https://images.eap.bl.uk/EAP276/EAP276_1_23/1.jp2/info.json","EAP276_1_23/1"
"24","https://images.eap.bl.uk/EAP276/EAP276_1_24/1.jp2/info.json","EAP276_1_24/1"
"25","https://images.eap.bl.uk/EAP276/EAP276_1_25/1.jp2/info.json","EAP276_1_25/1"
"26","https://images.eap.bl.uk/EAP276/EAP276_1_26/1.jp2/info.json","EAP276_1_26/1"
"27","https://images.eap.bl.uk/EAP276/EAP276_1_27/1.jp2/info.json","EAP276_1_27/1"
"28","https://images.eap.bl.uk/EAP276/EAP276_1_28/1.jp2/info.json","EAP276_1_28/1"
"29","https://images.eap.bl.uk/EAP276/EAP276_1_29/1.jp2/info.json","EAP276_1_29/1"
"30","https://images.eap.bl.uk/EAP276/EAP276_1_30/1.jp2/info.json","EAP276_1_30/1"
"31","https://images.eap.bl.uk/EAP276/EAP276_1_31/1.jp2/info.json","EAP276_1_31/1"
"32","https://images.eap.bl.uk/EAP276/EAP276_1_32/1.jp2/info.json","EAP276_1_32/1"
"33","https://images.eap.bl.uk/EAP276/EAP276_1_33/1.jp2/info.json","EAP276_1_33/1"
"34","https://images.eap.bl.uk/EAP276/EAP276_2_1/1.jp2/info.json","EAP276_2_1/1"
"35","https://images.eap.bl.uk/EAP276/EAP276_3_1/1.jp2/info.json","EAP276_3_1/1"
"36","https://images.eap.bl.uk/EAP276/EAP276_3_2/0.jp2/info.json","EAP276_3_2/0"
"37","https://images.eap.bl.uk/EAP276/EAP276_3_3/1.jp2/info.json","EAP276_3_3/1"
"38","https://images.eap.bl.uk/EAP276/EAP276_4_1/1.jp2/info.json","EAP276_4_1/1"
"39","https://images.eap.bl.uk/EAP276/EAP276_5_1/0.jp2/info.json","EAP276_5_1/0"
"40","https://images.eap.bl.uk/EAP276/EAP276_5_2/1.jp2/info.json","EAP276_5_2/1"
"41","https://images.eap.bl.uk/EAP276/EAP276_5_3/0.jp2/info.json","EAP276_5_3/0"
"42","https://images.eap.bl.uk/EAP276/EAP276_5_4/1.jp2/info.json","EAP276_5_4/1"
"43","https://images.eap.bl.uk/EAP276/EAP276_5_5/0.jp2/info.json","EAP276_5_5/0"
"44","https://images.eap.bl.uk/EAP276/EAP276_5_6/1.jp2/info.json","EAP276_5_6/1"
"45","https://images.eap.bl.uk/EAP276/EAP276_5_7/1.jp2/info.json","EAP276_5_7/1"
"46","https://images.eap.bl.uk/EAP276/EAP276_5_8/1.jp2/info.json","EAP276_5_8/1"
"47","https://images.eap.bl.uk/EAP276/EAP276_5_9/1.jp2/info.json","EAP276_5_9/1"
"48","https://images.eap.bl.uk/EAP276/EAP276_6_1/1.jp2/info.json","EAP276_6_1/1"
"49","https://images.eap.bl.uk/EAP276/EAP276_6_2/1.jp2/info.json","EAP276_6_2/1"
"50","https://images.eap.bl.uk/EAP276/EAP276_6_3/1.jp2/info.json","EAP276_6_3/1"
"51","https://images.eap.bl.uk/EAP276/EAP276_6_4/1.jp2/info.json","EAP276_6_4/1"
"52","https://images.eap.bl.uk/EAP276/EAP276_6_5/1.jp2/info.json","EAP276_6_5/1"
"53","https://images.eap.bl.uk/EAP276/EAP276_6_6/1.jp2/info.json","EAP276_6_6/1"
"54","https://images.eap.bl.uk/EAP276/EAP276_6_7/1.jp2/info.json","EAP276_6_7/1"
"55","https://images.eap.bl.uk/EAP276/EAP276_6_8/1.jp2/info.json","EAP276_6_8/1"
"56","https://images.eap.bl.uk/EAP276/EAP276_6_9/1.jp2/info.json","EAP276_6_9/1"
"57","https://images.eap.bl.uk/EAP276/EAP276_6_10/1.jp2/info.json","EAP276_6_10/1"
"58","https://images.eap.bl.uk/EAP276/EAP276_6_11/1.jp2/info.json","EAP276_6_11/1"
"59","https://images.eap.bl.uk/EAP276/EAP276_6_12/1.jp2/info.json","EAP276_6_12/1"
"60","https://images.eap.bl.uk/EAP276/EAP276_6_13/1.jp2/info.json","EAP276_6_13/1"
"61","https://images.eap.bl.uk/EAP276/EAP276_6_14/1.jp2/info.json","EAP276_6_14/1"
"62","https://images.eap.bl.uk/EAP276/EAP276_7_1/1.jp2/info.json","EAP276_7_1/1"
"63","https://images.eap.bl.uk/EAP276/EAP276_7_2/1.jp2/info.json","EAP276_7_2/1"
"64","https://images.eap.bl.uk/EAP276/EAP276_7_3/1.jp2/info.json","EAP276_7_3/1"
"65","https://images.eap.bl.uk/EAP276/EAP276_7_4/1.jp2/info.json","EAP276_7_4/1"
"66","https://images.eap.bl.uk/EAP276/EAP276_7_5/1.jp2/info.json","EAP276_7_5/1"
"67","https://images.eap.bl.uk/EAP276/EAP276_7_6/1.jp2/info.json","EAP276_7_6/1"
"68","https://images.eap.bl.uk/EAP276/EAP276_7_7/1.jp2/info.json","EAP276_7_7/1"
"69","https://images.eap.bl.uk/EAP276/EAP276_7_8/1.jp2/info.json","EAP276_7_8/1"
"70","https://images.eap.bl.uk/EAP276/EAP276_7_9/1.jp2/info.json","EAP276_7_9/1"
"71","https://images.eap.bl.uk/EAP276/EAP276_7_10/1.jp2/info.json","EAP276_7_10/1"
"72","https://images.eap.bl.uk/EAP276/EAP276_7_11/1.jp2/info.json","EAP276_7_11/1"
"73","https://images.eap.bl.uk/EAP276/EAP276_7_12/1.jp2/info.json","EAP276_7_12/1"
"74","https://images.eap.bl.uk/EAP276/EAP276_7_13/1.jp2/info.json","EAP276_7_13/1"
"75","https://images.eap.bl.uk/EAP276/EAP276_7_14/1.jp2/info.json","EAP276_7_14/1"
"76","https://images.eap.bl.uk/EAP276/EAP276_7_15/1.jp2/info.json","EAP276_7_15/1"
"77","https://images.eap.bl.uk/EAP276/EAP276_7_16/1.jp2/info.json","EAP276_7_16/1"
"78","https://images.eap.bl.uk/EAP276/EAP276_7_17/1.jp2/info.json","EAP276_7_17/1"
"79","https://images.eap.bl.uk/EAP276/EAP276_7_18/1.jp2/info.json","EAP276_7_18/1"
"80","https://images.eap.bl.uk/EAP276/EAP276_7_19/1.jp2/info.json","EAP276_7_19/1"
"81","https://images.eap.bl.uk/EAP276/EAP276_7_20/1.jp2/info.json","EAP276_7_20/1"
"82","https://images.eap.bl.uk/EAP276/EAP276_7_21/1.jp2/info.json","EAP276_7_21/1"
"83","https://images.eap.bl.uk/EAP276/EAP276_7_22/1.jp2/info.json","EAP276_7_22/1"
"84","https://images.eap.bl.uk/EAP276/EAP276_7_23/1.jp2/info.json","EAP276_7_23/1"
"85","https://images.eap.bl.uk/EAP276/EAP276_7_24/1.jp2/info.json","EAP276_7_24/1"
"86","https://images.eap.bl.uk/EAP276/EAP276_7_25/1.jp2/info.json","EAP276_7_25/1"
"87","https://images.eap.bl.uk/EAP276/EAP276_7_26/1.jp2/info.json","EAP276_7_26/1"
"88","https://images.eap.bl.uk/EAP276/EAP276_7_27/1.jp2/info.json","EAP276_7_27/1"
"89","https://images.eap.bl.uk/EAP276/EAP276_7_28/1.jp2/info.json","EAP276_7_28/1"
"90","https://images.eap.bl.uk/EAP276/EAP276_7_29/1.jp2/info.json","EAP276_7_29/1"
"91","https://images.eap.bl.uk/EAP276/EAP276_7_30/1.jp2/info.json","EAP276_7_30/1"
"92","https://images.eap.bl.uk/EAP276/EAP276_7_31/1.jp2/info.json","EAP276_7_31/1"
"93","https://images.eap.bl.uk/EAP276/EAP276_7_32/1.jp2/info.json","EAP276_7_32/1"
"94","https://images.eap.bl.uk/EAP276/EAP276_7_33/1.jp2/info.json","EAP276_7_33/1"
"95","https://images.eap.bl.uk/EAP276/EAP276_7_34/1.jp2/info.json","EAP276_7_34/1"
"96","https://images.eap.bl.uk/EAP276/EAP276_7_35/1.jp2/info.json","EAP276_7_35/1"
"97","https://images.eap.bl.uk/EAP276/EAP276_7_36/1.jp2/info.json","EAP276_7_36/1"
"98","https://images.eap.bl.uk/EAP276/EAP276_7_37/1.jp2/info.json","EAP276_7_37/1"
"99","https://images.eap.bl.uk/EAP276/EAP276_7_38/1.jp2/info.json","EAP276_7_38/1"
"100","https://images.eap.bl.uk/EAP276/EAP276_7_39/1.jp2/info.json","EAP276_7_39/1"
"101","https://images.eap.bl.uk/EAP276/EAP276_7_40/1.jp2/info.json","EAP276_7_40/1"
"102","https://images.eap.bl.uk/EAP276/EAP276_7_41/1.jp2/info.json","EAP276_7_41/1"
"103","https://images.eap.bl.uk/EAP276/EAP276_7_42/1.jp2/info.json","EAP276_7_42/1"
"104","https://images.eap.bl.uk/EAP276/EAP276_7_43/1.jp2/info.json","EAP276_7_43/1"
"105","https://images.eap.bl.uk/EAP276/EAP276_7_44/1.jp2/info.json","EAP276_7_44/1"
"106","https://images.eap.bl.uk/EAP276/EAP276_7_45/1.jp2/info.json","EAP276_7_45/1"
"107","https://images.eap.bl.uk/EAP276/EAP276_7_46/1.jp2/info.json","EAP276_7_46/1"
"108","https://images.eap.bl.uk/EAP276/EAP276_7_47/1.jp2/info.json","EAP276_7_47/1"
"109","https://images.eap.bl.uk/EAP276/EAP276_7_48/1.jp2/info.json","EAP276_7_48/1"
"110","https://images.eap.bl.uk/EAP276/EAP276_7_49/1.jp2/info.json","EAP276_7_49/1"
"111","https://images.eap.bl.uk/EAP276/EAP276_7_50/1.jp2/info.json","EAP276_7_50/1"
"112","https://images.eap.bl.uk/EAP276/EAP276_7_51/1.jp2/info.json","EAP276_7_51/1"
"113","https://images.eap.bl.uk/EAP276/EAP276_7_52/1.jp2/info.json","EAP276_7_52/1"
"114","https://images.eap.bl.uk/EAP276/EAP276_7_53/1.jp2/info.json","EAP276_7_53/1"
"115","https://images.eap.bl.uk/EAP276/EAP276_7_54/1.jp2/info.json","EAP276_7_54/1"
"116","https://images.eap.bl.uk/EAP276/EAP276_7_55/1.jp2/info.json","EAP276_7_55/1"
"117","https://images.eap.bl.uk/EAP276/EAP276_7_56/1.jp2/info.json","EAP276_7_56/1"
"118","https://images.eap.bl.uk/EAP276/EAP276_7_57/1.jp2/info.json","EAP276_7_57/1"
"119","https://images.eap.bl.uk/EAP276/EAP276_7_58/1.jp2/info.json","EAP276_7_58/1"
"120","https://images.eap.bl.uk/EAP276/EAP276_7_59/1.jp2/info.json","EAP276_7_59/1"
"121","https://images.eap.bl.uk/EAP276/EAP276_7_60/1.jp2/info.json","EAP276_7_60/1"
"122","https://images.eap.bl.uk/EAP276/EAP276_7_61/1.jp2/info.json","EAP276_7_61/1"
"123","https://images.eap.bl.uk/EAP276/EAP276_7_62/1.jp2/info.json","EAP276_7_62/1"
"124","https://images.eap.bl.uk/EAP276/EAP276_7_63/1.jp2/info.json","EAP276_7_63/1"
"125","https://images.eap.bl.uk/EAP276/EAP276_7_64/1.jp2/info.json","EAP276_7_64/1"
"126","https://images.eap.bl.uk/EAP276/EAP276_7_65/1.jp2/info.json","EAP276_7_65/1"
"127","https://images.eap.bl.uk/EAP276/EAP276_8_1/1.jp2/info.json","EAP276_8_1/1"
"128","https://images.eap.bl.uk/EAP276/EAP276_8_2/1.jp2/info.json","EAP276_8_2/1"
"129","https://images.eap.bl.uk/EAP276/EAP276_8_3/1.jp2/info.json","EAP276_8_3/1"
"130","https://images.eap.bl.uk/EAP276/EAP276_8_4/1.jp2/info.json","EAP276_8_4/1"
"131","https://images.eap.bl.uk/EAP276/EAP276_8_5/1.jp2/info.json","EAP276_8_5/1"
"132","https://images.eap.bl.uk/EAP276/EAP276_8_6/1.jp2/info.json","EAP276_8_6/1"
"133","https://images.eap.bl.uk/EAP276/EAP276_8_7/1.jp2/info.json","EAP276_8_7/1"
"134","https://images.eap.bl.uk/EAP276/EAP276_8_8/1.jp2/info.json","EAP276_8_8/1"
