"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal"
"19","Tukaramucaritramu [1913]","

        

                  
            
              
              View images from this file (70)
            
          
              ","EAP038/2/19","70 images","Manuscript","File","Telugu","Telugu","1913","Access is for research purposes only"
"20","Devalayatatvamu [1927]","

        

                  
            
              
              View images from this file (93)
            
          
              ","EAP038/2/20","93 images","Manuscript","File","Telugu","Telugu","1927","Access is for research purposes only"
"21","Surabobbili [1922]","

        

                  
            
              
              View images from this file (76)
            
          
              ","EAP038/2/21","125 images","Manuscript","File","Telugu","Telugu","1922","Access is for research purposes only"
"22","Tyagarajasvamicaritramu [1929]","

        

                  
            
              
              View images from this file (123)
            
          
              ","EAP038/2/22","76 images","Manuscript","File","Telugu","Telugu","1929","Access is for research purposes only"
"23","Pulindadasusilamu or Othello [1909]","

        

                  
            
              
              View images from this file (74)
            
          
              ","EAP038/2/23","74 images","Manuscript","File","Telugu","Telugu","1909","Access is for research purposes only"
"24","Lokatantramu [1919]","

        

                  
            
              
              View images from this file (92)
            
          
              ","EAP038/2/24","91 images","Manuscript","File","Telugu","Telugu","1919","Access is for research purposes only"
"25","Sangitajaganmohininatakamu [1923]","

        

                  
            
              
              View images from this file (91)
            
          
              ","EAP038/2/25","91 images","Manuscript","File","Telugu","Telugu","1923","Access is for research purposes only"
"26","Sandigdhatatvaraddhantamu [1890]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP038/2/26","32 images","Manuscript","File","Telugu","Telugu","1890","Access is for research purposes only"
"27","Telugukavyadarsamu [1929]","

        

                  
            
              
              View images from this file (146)
            
          
              ","EAP038/2/27","146 images","Manuscript","File","Telugu","Telugu","1929","Access is for research purposes only"
"28","Krishnanadimahatmyamu [1917]","

        

                  
            
              
              View images from this file (47)
            
          
              ","EAP038/2/28","47 images","Manuscript","File","Telugu","Telugu","1917","Access is for research purposes only"
"29","Alamkaracandrodayamu [1906]","

        

                  
            
              
              View images from this file (45)
            
          
              ","EAP038/2/29","43 images","Manuscript","File","Telugu","Telugu","1906","Access is for research purposes only"
"30","Asokudu [1921]","

        

                  
            
              
              View images from this file (77)
            
          
              ","EAP038/2/30","76 images","Manuscript","File","Telugu","Telugu","1921","Access is for research purposes only"
"31","Aryabhashavibhagamu [1924]","

        

                  
            
              
              View images from this file (45)
            
          
              ","EAP038/2/31","45 images","Manuscript","File","Telugu","Telugu","1924","Access is for research purposes only"
"32","Panduranga mahatmyamu [1887]","

        

                  
            
              
              View images from this file (112)
            
          
              ","EAP038/2/32","109 images","Manuscript","File","Telugu","Telugu","1887","Access is for research purposes only"
"33","Mayavadotpattikramamu [1926]","

        

                  
            
              
              View images from this file (33)
            
          
              ","EAP038/2/33","27 images","Manuscript","File","Telugu","Telugu","1926","Access is for research purposes only"
"34","Palnati paurushamu [1928]","

        

                  
            
              
              View images from this file (51)
            
          
              ","EAP038/2/34","49 images","Manuscript","File","Telugu","Telugu","1928","Access is for research purposes only"
"35","Nirvacanottara ramayanamu [1916]","

        

                  
            
              
              View images from this file (82)
            
          
              ","EAP038/2/35","80 images","Manuscript","File","Telugu","Telugu","1916","Access is for research purposes only"
"36","Srikrishnabharatamu [1918]","

        

                  
            
              
              View images from this file (281)
            
          
              ","EAP038/2/36","279 images","Manuscript","File","Telugu","Telugu","1918","Access is for research purposes only"
"37","Dharmaraja vijayamu [1913]","

        

                  
            
              
              View images from this file (70)
            
          
              ","EAP038/2/37","69 images","Manuscript","File","Telugu","Telugu","1913","Access is for research purposes only"
"38","Ramarajucaritramu : Karnatakarajyanasanamu [1907]","

        

                  
            
              
              View images from this file (66)
            
          
              ","EAP038/2/38","66 images","Manuscript","File","Telugu","Telugu","1907","Access is for research purposes only"
"39","Adidamu Surakavi [1919]","

        

                  
            
              
              View images from this file (90)
            
          
              ","EAP038/2/39","89 images","Manuscript","File","Telugu","Telugu","1919","Access is for research purposes only"
"40","Ramkabir natakamu [1926]","

        

                  
            
              
              View images from this file (84)
            
          
              ","EAP038/2/40","84 images","Manuscript","File","Telugu","Telugu","1926","Access is for research purposes only"
"41","Varakanta [1904]","

        

                  
            
              
              View images from this file (57)
            
          
              ","EAP038/2/41","57 images","Manuscript","File","Telugu","Telugu","1904","Access is for research purposes only"
"42","Vijayanandana Vilasamu [1919]","

        

                  
            
              
              View images from this file (75)
            
          
              ","EAP038/2/42","73 images","Manuscript","File","Telugu","Telugu","1919","Access is for research purposes only"
"43","Guruparamparaprabhavamu [1885]","

        

                  
            
              
              View images from this file (136)
            
          
              ","EAP038/2/43","134 images","Manuscript","File","Telugu","Telugu","1885","Access is for research purposes only"
"44","Tapatisamvaranamu [1923]","

        

                  
            
              
              View images from this file (58)
            
          
              ","EAP038/2/44","58 images","Manuscript","File","Telugu","Telugu","1923","Access is for research purposes only"
"45","Sivarahasya khandamu [1902]","

        

                  
            
              
              View images from this file (92)
            
          
              ","EAP038/2/45","92 images","Manuscript","File","Telugu","Telugu","1902","Access is for research purposes only"
"46","Sujnana candrodayamu [1912]","

        

                  
            
              
              View images from this file (218)
            
          
              ","EAP038/2/46","218 images","Manuscript","File","Telugu","Telugu","1912","Access is for research purposes only"
"47","Sabdartha cintamani [1906]","

        

                  
            
              
              View images from this file (213)
            
          
              ","EAP038/2/47","213 images","Manuscript","File","Telugu","Telugu","1906","Access is for research purposes only"
"48","Paramayogi vilasamu [1928]","

        

                  
            
              
              View images from this file (360)
            
          
              ","EAP038/2/48","360 images","Manuscript","File","Telugu","Telugu","1928","Access is for research purposes only"
"49","Indrahalyavilasambanunatakamu [1898]","

        

                  
            
              
              View images from this file (137)
            
          
              ","EAP038/2/49","137 images","Manuscript","File","Telugu","Telugu","1898","Access is for research purposes only"
"50","Asvalaksanasaramu [1929]","

        

                  
            
              
              View images from this file (53)
            
          
              ","EAP038/2/50","53 images","Manuscript","File","Telugu","Telugu","1929","Access is for research purposes only"
"51","Viduraniti [1902]","

        

                  
            
              
              View images from this file (30)
            
          
              ","EAP038/2/51","30 images","Manuscript","File","Telugu","Telugu","1902","Access is for research purposes only"
"52","Bhaminivilasamu [1902]","

        

                  
            
              
              View images from this file (26)
            
          
              ","EAP038/2/52","26 images","Manuscript","File","Telugu","Telugu","1902","Access is for research purposes only"
"53","Ahalyabayi [1902]","

        

                  
            
              
              View images from this file (21)
            
          
              ","EAP038/2/53","21 images","Manuscript","File","Telugu","Telugu","1902","Access is for research purposes only"
"54","Sadhurakshakasatakamu [1903]","

        

                  
            
              
              View images from this file (17)
            
          
              ","EAP038/2/54","17 images","Manuscript","File","Telugu","Telugu","1903","Access is for research purposes only"
"55","Lady Jean Gre [1904]","

        

                  
            
              
              View images from this file (22)
            
          
              ","EAP038/2/55","22 images","Manuscript","File","Telugu","Telugu","1904","Access is for research purposes only"
"56","Damayanticaritramu [1911]","

        

                  
            
              
              View images from this file (22)
            
          
              ","EAP038/2/56","22 images","Manuscript","File","Telugu","Telugu","1911","Access is for research purposes only"
"57","Suvratanirvacanamu [1914]","

        

                  
            
              
              View images from this file (38)
            
          
              ","EAP038/2/57","38 images","Manuscript","File","Telugu","Telugu","1914","Access is for research purposes only"
"58","Arogyamargabodhini [1921]","

        

                  
            
              
              View images from this file (52)
            
          
              ","EAP038/2/58","52 images","Manuscript","File","Telugu","Telugu","1921","Access is for research purposes only"
"59","Pranayakusumamu [1922]","

        

                  
            
              
              View images from this file (60)
            
          
              ","EAP038/2/59","60 images","Manuscript","File","Telugu","Telugu","1922","Access is for research purposes only"
"60","Ciranjivulu [1928]","

        

                  
            
              
              View images from this file (69)
            
          
              ","EAP038/2/60","69 images","Manuscript","File","Telugu","Telugu","1928","Access is for research purposes only"
"61","Srikrishnalilasukamu Cintamani [1923]","

        

                  
            
              
              View images from this file (71)
            
          
              ","EAP038/2/61","71 images","Manuscript","File","Telugu","Telugu","1923","Access is for research purposes only"
"62","Avadhanamanjari [1927]","

        

                  
            
              
              View images from this file (85)
            
          
              ","EAP038/2/62","85 images","Manuscript","File","Telugu","Telugu","1927","Access is for research purposes only"
"63","Bharatisampradayamu [1929]","

        

                  
            
              
              View images from this file (47)
            
          
              ","EAP038/2/63","47 images","Manuscript","File","Telugu","Telugu","1929","Access is for research purposes only"
"64","Mairavanacaritramu [1914]","

        

                  
            
              
              View images from this file (64)
            
          
              ","EAP038/2/64","64 images","Manuscript","File","Telugu","Telugu","1914","Access is for research purposes only"
"65","Nirvacana bhagiradhopakhyanamu [1907]","

        

                  
            
              
              View images from this file (48)
            
          
              ","EAP038/2/65","48 images","Manuscript","File","Telugu","Telugu","1907","Access is for research purposes only"
"66","Yayaticaritra [1895]","

        

                  
            
              
              View images from this file (52)
            
          
              ","EAP038/2/66","50 images","Manuscript","File","Telugu","Telugu","1895","Access is for research purposes only"
"67","Bhawtikasastramu [1911]","

        

                  
            
              
              View images from this file (247)
            
          
              ","EAP038/2/67","244 images","Manuscript","File","Telugu","Telugu","1911","Access is for research purposes only"
"68","Vriksasastramu [1916]","

        

                  
            
              
              View images from this file (288)
            
          
              ","EAP038/2/68","286 images","Manuscript","File","Telugu","Telugu","1916","Access is for research purposes only"
"69","Prathamasandhikudu [1924]","

        

                  
            
              
              View images from this file (52)
            
          
              ","EAP038/2/69","49 images","Manuscript","File","Telugu","Telugu","1924","Access is for research purposes only"
"70","Sarvalaksanasarasangrahamu [1901]","

        

                  
            
              
              View images from this file (152)
            
          
              ","EAP038/2/70","145 images","Manuscript","File","Telugu","Telugu","1901","Access is for research purposes only"
"71","Svasamrajyavaibhavamu [1927]","

        

                  
            
              
              View images from this file (83)
            
          
              ","EAP038/2/71","78 images","Manuscript","File","Telugu","Telugu","1927","Access is for research purposes only"
"72","Aryadharma Pratyakshaphalabodhini [1923]","

        

                  
            
              
              View images from this file (108)
            
          
              ","EAP038/2/72","105 images","Manuscript","File","Telugu","Telugu","1923","Access is for research purposes only"
"73","Satyanarayana Vratamahatmyamu [1929]","

        

                  
            
              
              View images from this file (58)
            
          
              ","EAP038/2/73","51 images","Manuscript","File","Telugu","Telugu","1929","Access is for research purposes only"
"74","Natya-asokamu [1927]","

        

                  
            
              
              View images from this file (147)
            
          
              ","EAP038/2/74","142 images","Manuscript","File","Telugu","Telugu","1927","Access is for research purposes only"
"75","Valmiki Vijayamu [1919]","

        

                  
            
              
              View images from this file (90)
            
          
              ","EAP038/2/75","82 images","Manuscript","File","Telugu","Telugu","1919","Access is for research purposes only"
"76","Jayacandravijayamu [1919]","

        

                  
            
              
              View images from this file (137)
            
          
              ","EAP038/2/76","135 images","Manuscript","File","Telugu","Telugu","1919","Access is for research purposes only"
"77","Vyavasayaprakasika [1902]","

        

                  
            
              
              View images from this file (119)
            
          
              ","EAP038/2/77","116 images","Manuscript","File","Telugu","Telugu","1902","Access is for research purposes only"
"78","Jaimini Bharatamu [1929]","

        

                  
            
              
              View images from this file (189)
            
          
              ","EAP038/2/78","185 images","Manuscript","File","Telugu","Telugu","1929","Access is for research purposes only"
"79","Sri Yacasurendra Vijayamu [1910]","

        

                  
            
              
              View images from this file (78)
            
          
              ","EAP038/2/79","76 images","Manuscript","File","Telugu","Telugu","1910","Access is for research purposes only"
"80","Srirangamahatmyamu [1912]","

        

                  
            
              
              View images from this file (105)
            
          
              ","EAP038/2/80","101 images","Manuscript","File","Telugu","Telugu","1912","Access is for research purposes only"
"81","Ganavidyavinodini [1915]","

        

                  
            
              
              View images from this file (68)
            
          
              ","EAP038/2/81","68 images","Manuscript","File","Telugu","Telugu","1915","Access is for research purposes only"
"82","Sukranitisaramu [1918]","

        

                  
            
              
              View images from this file (153)
            
          
              ","EAP038/2/82","153 images","Manuscript","File","Telugu","Telugu","1918","Access is for research purposes only"
"83","Nalacaritramu : Dvipadakavyamu [1916]","

        

                  
            
              
              View images from this file (146)
            
          
              ","EAP038/2/83","146 images","Manuscript","File","Telugu","Telugu","1916","Access is for research purposes only"
"84","Matsyapuranamu [1912]","

        

                  
            
              
              View images from this file (94)
            
          
              ","EAP038/2/84","94 images","Manuscript","File","Telugu","Telugu","1912","Access is for research purposes only"
"85","Bhavanarayanasatakamu [1911]","

        

                  
            
              
              View images from this file (26)
            
          
              ","EAP038/2/85","26 images","Manuscript","File","Telugu","Telugu","1911","Access is for research purposes only"
"86","Dvirephavarnadarpanamu [1903]","

        

                  
            
              
              View images from this file (79)
            
          
              ","EAP038/2/86","79 images","Manuscript","File","Telugu","Telugu","1903","Access is for research purposes only"
"87","Ekabhashalipiprasamsa [1912]","

        

                  
            
              
              View images from this file (55)
            
          
              ","EAP038/2/87","55 images","Manuscript","File","Telugu","Telugu","1912","Access is for research purposes only"
"88","Sisupalavadha [1887]","

        

                  
            
              
              View images from this file (135)
            
          
              ","EAP038/2/88","135 images","Manuscript","File","Telugu","Telugu","1887","Access is for research purposes only"
"89","Kanthabharanamu [1926]","

        

                  
            
              
              View images from this file (87)
            
          
              ","EAP038/2/89","87 images","Manuscript","File","Telugu","Telugu","1926","Access is for research purposes only"
"90","Sarasvati [1925]","

        

                  
            
              
              View images from this file (123)
            
          
              ","EAP038/2/90","123 images","Manuscript","File","Telugu","Telugu","1925","Access is for research purposes only"
"91","Bammera Potana niketanacarca [1920]","

        

                  
            
              
              View images from this file (154)
            
          
              ","EAP038/2/91","154 images","Manuscript","File","Telugu","Telugu","1920","Access is for research purposes only"
"92","Srihalasyamahatmyamu [1888]","

        

                  
            
              
              View images from this file (242)
            
          
              ","EAP038/2/92","242 images","Manuscript","File","Telugu","Telugu","1888","Access is for research purposes only"
"93","Appakaviyamu [1901]","

        

                  
            
              
              View images from this file (159)
            
          
              ","EAP038/2/93","159 images","Manuscript","File","Telugu","Telugu","1901","Access is for research purposes only"
"94","Andhraraghuvamsamu [1913]","

        

                  
            
              
              View images from this file (162)
            
          
              ","EAP038/2/94","162 images","Manuscript","File","Telugu","Telugu","1913","Access is for research purposes only"
"95","Vishucikarogasamani [1895]","

        

                  
            
              
              View images from this file (22)
            
          
              ","EAP038/2/95","22 images","Manuscript","File","Telugu","Telugu","1895","Access is for research purposes only"
"96","Sukhamargabodhini [1891]","

        

                  
            
              
              View images from this file (25)
            
          
              ","EAP038/2/96","25 images","Manuscript","File","Telugu","Telugu","1891","Access is for research purposes only"
"97","Pandugakatnamu [1927]","

        

                  
            
              
              View images from this file (52)
            
          
              ","EAP038/2/97","52 images","Manuscript","File","Telugu","Telugu","1927","Access is for research purposes only"
"98","Srisitamahatmyamu anu Adbhutottararamayanamu [1907]","

        

                  
            
              
              View images from this file (135)
            
          
              ","EAP038/2/98","135 images","Manuscript","File","Telugu","Telugu","1907","Access is for research purposes only"
"99","Varnavashyakata [1911]","

        

                  
            
              
              View images from this file (94)
            
          
              ","EAP038/2/99","94 images","Manuscript","File","Telugu","Telugu","1911","Access is for research purposes only"
"100","""Asahanaranyanirmulanakutharamu, Part - I [1893]""","

        

                  
            
              
              View images from this file (27)
            
          
              ","EAP038/2/100","27 images","Manuscript","File","Telugu","Telugu","1893","Access is for research purposes only"
"101","Kavyalankarasangrahamu anu namantaramugala Narasabhupaliyamu [1920]","

        

                  
            
              
              View images from this file (62)
            
          
              ","EAP038/2/101","62 images","Manuscript","File","Telugu","Telugu","1920","Access is for research purposes only"
"102","Kavitvopayanamu [1917]","

        

                  
            
              
              View images from this file (30)
            
          
              ","EAP038/2/102","30 images","Manuscript","File","Telugu","Telugu","1917","Access is for research purposes only"
"103","Vajranabhacaritramu [1929]","

        

                  
            
              
              View images from this file (95)
            
          
              ","EAP038/2/103","95 images","Manuscript","File","Telugu","Telugu","1929","Access is for research purposes only"
"104","Sangamesvarasthalapuranamu [1925]","

        

                  
            
              
              View images from this file (79)
            
          
              ","EAP038/2/104","79 images","Manuscript","File","Telugu","Telugu","1925","Access is for research purposes only"
"105","Gautami Mahatmyamu [1891]","

        

                  
            
              
              View images from this file (100)
            
          
              ","EAP038/2/105","100 images","Manuscript","File","Telugu","Telugu","1891","Access is for research purposes only"
"106","Parthivapathartha cikitsacandrika [1917]","

        

                  
            
              
              View images from this file (144)
            
          
              ","EAP038/2/106","144 images","Manuscript","File","Telugu","Telugu","1917","Access is for research purposes only"
"107","Jivanavedamu [1911]","

        

                  
            
              
              View images from this file (106)
            
          
              ","EAP038/2/107","106 images","Manuscript","File","Telugu","Telugu","1911","Access is for research purposes only"
"108","Sriramakrishnaparamahamsajivitamu [1917]","

        

                  
            
              
              View images from this file (97)
            
          
              ","EAP038/2/108","97 images","Manuscript","File","Telugu","Telugu","1917","Access is for research purposes only"
"109","Durmargacaritramu [1906]","

        

                  
            
              
              View images from this file (46)
            
          
              ","EAP038/2/109","46 images","Manuscript","File","Telugu","Telugu","1906","Access is for research purposes only"
"110","Svapnayatra [1929]","

        

                  
            
              
              View images from this file (99)
            
          
              ","EAP038/2/110","99 images","Manuscript","File","Telugu","Telugu","1929","Access is for research purposes only"
"111","Nalopakhyanamu [1927]","

        

                  
            
              
              View images from this file (73)
            
          
              ","EAP038/2/111","73 images","Manuscript","File","Telugu","Telugu","1927","Access is for research purposes only"
"112","Abrahamu Linkanu caritra [1907]","

        

                  
            
              
              View images from this file (136)
            
          
              ","EAP038/2/112","136 images","Manuscript","File","Telugu","Telugu","1907","Access is for research purposes only"
"113","Dilipacaritra [1902]","

        

                  
            
              
              View images from this file (123)
            
          
              ","EAP038/2/113","123 images","Manuscript","File","Telugu","Telugu","1902","Access is for research purposes only"
"114","Sivasilamu [1926]","

        

                  
            
              
              View images from this file (93)
            
          
              ","EAP038/2/114","93 images","Manuscript","File","Telugu","Telugu","1926","Access is for research purposes only"
"115","Andhramimamsarthasaramu [1929]","

        

                  
            
              
              View images from this file (61)
            
          
              ","EAP038/2/115","61 images","Manuscript","File","Telugu","Telugu","1929","Access is for research purposes only"
"116","Srivicaracandrodayamu [1926]","

        

                  
            
              
              View images from this file (49)
            
          
              ","EAP038/2/116","49 images","Manuscript","File","Telugu","Telugu","1926","Access is for research purposes only"
"117","Prasannayadavanatakamu [1928]","

        

                  
            
              
              View images from this file (57)
            
          
              ","EAP038/2/117","57 images","Manuscript","File","Telugu","Telugu","1928","Access is for research purposes only"
"118","Andhravirulu [1929]","

        

                  
            
              
              View images from this file (190)
            
          
              ","EAP038/2/118","190 images","Manuscript","File","Telugu","Telugu","1929","Access is for research purposes only"
"119","Hindudesadaridryamu [1907]","

        

                  
            
              
              View images from this file (28)
            
          
              ","EAP038/2/119","28 images","Manuscript","File","Telugu","Telugu","1907","Access is for research purposes only"
"120","Sarvamatasammatamainamatamu [1907]","

        

                  
            
              
              View images from this file (32)
            
          
              ","EAP038/2/120","32 images","Manuscript","File","Telugu","Telugu","1907","Access is for research purposes only"
"121","Anityanityavyatyasamu [1926]","

        

                  
            
              
              View images from this file (82)
            
          
              ","EAP038/2/121","82 images","Manuscript","File","Telugu","Telugu","1926","Access is for research purposes only"
"122","Sringaralahari anu namantaramugala Andhravasavadatta [1899]","

        

                  
            
              
              View images from this file (82)
            
          
              ","EAP038/2/122","82 images","Manuscript","File","Telugu","Telugu","1899","Access is for research purposes only"
"123","Srivishnumayavilasamu [1898]","

        

                  
            
              
              View images from this file (53)
            
          
              ","EAP038/2/123","53 images","Manuscript","File","Telugu","Telugu","1898","Access is for research purposes only"
"124","Japan Desacaritramu [1904]","

        

                  
            
              
              View images from this file (68)
            
          
              ","EAP038/2/124","68 images","Manuscript","File","Telugu","Telugu","1904","Access is for research purposes only"
"125","Brihannalanatakamu leka Uttara Gograhanamu [1929]","

        

                  
            
              
              View images from this file (60)
            
          
              ","EAP038/2/125","60 images","Manuscript","File","Telugu","Telugu","1929","Access is for research purposes only"
"126","Srirangasatakamu [1904]","

        

                  
            
              
              View images from this file (25)
            
          
              ","EAP038/2/126","25 images","Manuscript","File","Telugu","Telugu","1904","Access is for research purposes only"
"127","Sriramakadhapratipadaka dairyasatakamu [1904]","

        

                  
            
              
              View images from this file (23)
            
          
              ","EAP038/2/127","23 images","Manuscript","File","Telugu","Telugu","1904","Access is for research purposes only"
"128","Dharmavara charitramu [1919]","

        

                  
            
              
              View images from this file (56)
            
          
              ","EAP038/1/1","56 images","Manuscript","File","Telugu","Telugu","1919","Access is for research purposes only"
"129","Bhojalila [1926]","

        

                  
            
              
              View images from this file (64)
            
          
              ","EAP038/1/2","64 images","Manuscript","File","Telugu","Telugu","1926","Access is for research purposes only"
"130","Sriharshamahakavina pranitam Naishadhakavyam [1914]","

        

                  
            
              
              View images from this file (132)
            
          
              ","EAP038/1/3","129 images","Manuscript","File","Telugu","Telugu","1914","Access is for research purposes only"
"131","Pandommidava satabdapu Hindusanghasamskaracaritramu [1901]","

        

                  
            
              
              View images from this file (94)
            
          
              ","EAP038/1/4","92 images","Manuscript","File","Telugu","Telugu","1901","Access is for research purposes only"
"132","Sri Angleya cikitsa sarasangrahamu [1894]","

        

                  
            
              
              View images from this file (125)
            
          
              ","EAP038/1/5","117 images","Manuscript","File","Telugu","Telugu","1894","Access is for research purposes only"
"133","Velugotivari vamshacaritamu leka Venkatagirirajula vamshacaritramu [1910]","

        

                  
            
              
              View images from this file (178)
            
          
              ","EAP038/1/6","171 images","Manuscript","File","Telugu","Telugu","1910","Access is for research purposes only"
"134","Prabhodhachandrodayamu [1893]","

        

                  
            
              
              View images from this file (62)
            
          
              ","EAP038/1/7","55 images","Manuscript","File","Telugu","Telugu","1893","Access is for research purposes only"
"135","Sarpa vishaya sarvasva sangrahamu [1895]","

        

                  
            
              
              View images from this file (82)
            
          
              ","EAP038/1/8","79 images","Manuscript","File","Telugu","Telugu","1895","Access is for research purposes only"
"136","Yuddamalluni Bejavada shilashasanamu [1917]","

        

                  
            
              
              View images from this file (25)
            
          
              ","EAP038/1/9","24 images","Manuscript","File","Telugu","Telugu","1917","Access is for research purposes only"
"137","Laksana parinayamu [1907]","

        

                  
            
              
              View images from this file (47)
            
          
              ","EAP038/1/10","43 images","Manuscript","File","Telugu","Telugu","1907","Access is for research purposes only"
"138","""Varashulka natakamu, anu Vani svayamvaramu [1911]""","

        

                  
            
              
              View images from this file (93)
            
          
              ","EAP038/1/11","89 images","Manuscript","File","Telugu","Telugu","1911","Access is for research purposes only"
"139","Anupanaratnakaramu anu Vaidyashastramu [1896]","

        

                  
            
              
              View images from this file (75)
            
          
              ","EAP038/1/12","74 images","Manuscript","File","Telugu","Telugu","1896","Access is for research purposes only"
"140","Gramyabhashaprayoganibandhanamu [1901]","

        

                  
            
              
              View images from this file (34)
            
          
              ","EAP038/1/13","33 images","Manuscript","File","Telugu","Telugu","1901","Access is for research purposes only"
"141","Lepaksi Krsna Natakamu - Jalakridalu [1909]","

        

                  
            
              
              View images from this file (35)
            
          
              ","EAP038/1/14","32 images","Manuscript","File","Telugu","Telugu","1909","Access is for research purposes only"
"142","Prakrti sastramula Pradhama Pathamulu [1910]","

        

                  
            
              
              View images from this file (264)
            
          
              ","EAP038/1/15","263 images","Manuscript","File","Telugu","Telugu","1910","Access is for research purposes only"
"143","Raghuvamsamu [1911]","

        

                  
            
              
              View images from this file (187)
            
          
              ","EAP038/1/16","180 images","Manuscript","File","Telugu","Telugu","1911","Access is for research purposes only"
"144","Dilli Darbaru [1912]","

        

                  
            
              
              View images from this file (242)
            
          
              ","EAP038/1/17","238 images","Manuscript","File","Telugu","Telugu","1912","Access is for research purposes only"
"145","Stri Purusha Premarahasyamulu [1913]","

        

                  
            
              
              View images from this file (163)
            
          
              ","EAP038/1/18","160 images","Manuscript","File","Telugu","Telugu","1913","Access is for research purposes only"
"146","Ramacandra Vijayamu [1913]","

        

                  
            
              
              View images from this file (83)
            
          
              ","EAP038/1/19","75 images","Manuscript","File","Telugu","Telugu","1913","Access is for research purposes only"
"147","Tanjavuri Yandhrarajula caritra [1914]","

        

                  
            
              
              View images from this file (65)
            
          
              ","EAP038/1/20","60 images","Manuscript","File","Telugu","Telugu","1914","Access is for research purposes only"
"148","Satalehyapakaprakasika [1916]","

        

                  
            
              
              View images from this file (51)
            
          
              ","EAP038/1/21","45 images","Manuscript","File","Telugu","Telugu","1916","Access is for research purposes only"
"149","Brhajjatakamu [1914]","

        

                  
            
              
              View images from this file (191)
            
          
              ","EAP038/1/22","185 images","Manuscript","File","Telugu","Telugu","1914","Access is for research purposes only"
