"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal"
"25","Du wangling jing [Unknown]","

        A sutra used to comfort souls of the dead and lead them back to homeland.

                  
            
              
              View images from this file (111)
            
          
              ","EAP550/1/25","111 digital images in TIFF format","Manuscript","File","Chinese","Chinese","18th century-20th century","Access is for research purposes only"
"26","Zhupin jing [1911]","

        A collection of various sutra and spells used in different occasions.

                  
            
              
              View images from this file (75)
            
          
              ","EAP550/1/26","75 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1911","Access is for research purposes only"
"27","Shen doutou gao dounei dian dengwei ke [1863 (?)]","

        A sutra used in ritual performance to invite gods from the North.

                  
            
              
              View images from this file (62)
            
          
              ","EAP550/1/27","62 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1863?","Access is for research purposes only"
"28","Yawang ke [1853]","

        A sutra used in ritual performance to greet the King.

                  
            
              
              View images from this file (66)
            
          
              ","EAP550/1/28","66 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1853","Access is for research purposes only"
"29","Guanzao ke [1843 or 1897]","

        A sutra used in ritual performance to invite Marshalls Zhao, Deng, Ma and Guan.

                  
            
              
              View images from this file (62)
            
          
              ","EAP550/1/29","62 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1843-1897","Access is for research purposes only"
"30","Sangzang jing [Unknown]","

        A sutra used in funeral.

                  
            
              
              View images from this file (129)
            
          
              ","EAP550/1/30","130 digital images in TIFF format","Manuscript","File","Chinese","Chinese","18th century-20th century","Access is for research purposes only"
"31","Zhan fa [Unknown]","

        A collection of divination methods.

                  
            
              
              View images from this file (68)
            
          
              ","EAP550/1/31","68 digital images in TIFF format","Manuscript","File","Chinese","Chinese","18th century-20th century","Access is for research purposes only"
"32","Dasheng sansheng sanjing tianzun [1835]","

        A sutra used in ritual performance to invite various gods and spirits.

                  
            
              
              View images from this file (228)
            
          
              ","EAP550/1/32","228 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1835","Access is for research purposes only"
"33","Zhushen jing [Unknown]","

        A sutra used in ritual performance to invite various gods and spirits.

                  
            
              
              View images from this file (72)
            
          
              ","EAP550/1/33","72 digita images in TIFF format","Manuscript","File","Chinese","Chinese","18th century-20th century","Access is for research purposes only"
"34","Zhubang yushi [Unknown]","

        A sutra used in ritual performance to invite various gods and spirits.

                  
            
              
              View images from this file (78)
            
          
              ","EAP550/1/34","78 digital images in TIFF format","Manuscript","File","Chinese","Chinese","18th century-20th century","Access is for research purposes only"
"35","Zhan fa [late 19th century]","

        A collection of divination methods.

                  
            
              
              View images from this file (118)
            
          
              ","EAP550/1/35","118 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"36","Zhan fa [late 19th century]","

        A collection of divination methods.

                  
            
              
              View images from this file (41)
            
          
              ","EAP550/1/36","41 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"37","""Sangzang ke [Unknown, probably in the early 20th century]""","

        A sutra used in funeral.

                  
            
              
              View images from this file (66)
            
          
              ","EAP550/1/37","66 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Early 20th century","Access is for research purposes only"
"38","Xielei ke yiben [late 18th century]","

        A sutra used in ritual performance to invite various gods and spirits.

                  
            
              
              View images from this file (102)
            
          
              ","EAP550/1/38","102 digital images in TIFF format","Manuscript","File","Chinese","Chinese","late 18th century","Access is for research purposes only"
"39","""Nanling ke yiben [Unknown, probably in the early 20th century]""","

        A sutra used in ritual performance to invite gods from the South.

                  
            
              
              View images from this file (93)
            
          
              ","EAP550/1/39","93 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Early 20th century","Access is for research purposes only"
"40","""Unknown [Unknown, probably in the early 20th century]""","

        Unknown.

                  
            
              
              View images from this file (50)
            
          
              ","EAP550/1/40","50 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Early 20th century","Access is for research purposes only"
"41","Zhan fa [Probably late 20th century]","

        A collection of divination methods.

                  
            
              
              View images from this file (104)
            
          
              ","EAP550/1/41","104 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 20th century","Access is for research purposes only"
"42","Sangzang ke [Unknown]","

        A sutra used in funeral.

                  
            
              
              View images from this file (17)
            
          
              ","EAP550/1/42","17 digital images in TIFF format","Manuscript","File","Chinese","Chinese","18th century-20th century","Access is for research purposes only"
"43","Shenqing [Unknown]","

        A sutra used in ritual performance to invite various gods and spirits.

                  
            
              
              View images from this file (15)
            
          
              ","EAP550/1/43","15 digitial images in TIFF format","Manuscript","File","Chinese","Chinese","18th century-20th century","Access is for research purposes only"
"44","""Yinlu ke [Unknown, probably in the early 20th century]""","

        A sutra used to comfort souls of the dead and lead them back to homeland.

                  
            
              
              View images from this file (14)
            
          
              ","EAP550/1/44","14 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Early 20th century","Access is for research purposes only"
"45","Shenqing [Probably late 20th century]","

        A sutra used in ritual performance to invite various gods and spirits.

                  
            
              
              View images from this file (37)
            
          
              ","EAP550/1/45","37 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 20th century","Access is for research purposes only"
"46","Shendou ke [Probably early 20th century]","

        A sutra used in the ceremony of adopting young men into priesthood, which is also their coming of age ceremony.

                  
            
              
              View images from this file (24)
            
          
              ","EAP550/1/46","24 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Early 20th century","Access is for research purposes only"
"47","Chuxue xinchun kaijie ke [1853]","

        A sutra used in ritual performance to invite various gods and spirits.

                  
            
              
              View images from this file (21)
            
          
              ","EAP550/1/47","21 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1853","Access is for research purposes only"
"48","Zazi [1940]","

        A textbook to teach Chinese language and characters.

                  
            
              
              View images from this file (24)
            
          
              ","EAP550/1/48","24 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1940","Access is for research purposes only"
"49","""Shenxiang [Unknown, probably in the late 19th century]""","

        A collection of portraits of gods and goddesses used in rituals.

                  
            
              
              View images from this file (38)
            
          
              ","EAP550/1/49","38 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"50","Zhanbu jishu [1948]","

        A collection of divination methods.

                  
            
              
              View images from this file (144)
            
          
              ","EAP550/1/50","144 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1948","Access is for research purposes only"
"51","""Shenqing [Unknown, probably in the early 20th century]""","

        A sutra used in ritual performance to invite various gods and spirits.

                  
            
              
              View images from this file (34)
            
          
              ","EAP550/1/51","34 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Early 20th century","Access is for research purposes only"
"52","Unknown [late 19th century]","

        Unknown.

                  
            
              
              View images from this file (49)
            
          
              ","EAP550/1/52","49 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"53","Xiao zashu yiben [late 19th century]","

        A miscellaneous collection of divination, incantation, and various skills and knowledge.

                  
            
              
              View images from this file (11)
            
          
              ","EAP550/1/53","11 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"54","""Zhan hunyin shu [Unknown, probably in the late 19th century]""","

        A collection of divinations on marriage.

                  
            
              
              View images from this file (52)
            
          
              ","EAP550/1/54","52 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"55","""Du wangling jing [Unknown, probably in the late 19th century]""","

        A sutra used in funeral.

                  
            
              
              View images from this file (39)
            
          
              ","EAP550/1/55","39 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"56","""Sangchang chuling yong [Unknown, probably in the late 19th century]""","

        A sutra used in funeral.

                  
            
              
              View images from this file (69)
            
          
              ","EAP550/1/56","69 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"57","Du wangling jing [1918]","

        A sutra used to comfort souls of the dead and promote them to the pure land.

                  
            
              
              View images from this file (60)
            
          
              ","EAP550/1/57","60 digial images in TIFF format","Manuscript","File","Chinese","Chinese","1918","Access is for research purposes only"
"58","Shuifu ke [late 18th century]","

        A sutra used in ritual performance to invite various gods and spirits from the Water.

                  
            
              
              View images from this file (38)
            
          
              ","EAP550/1/58","38 digital images in TIFF format","Manuscript","File","Chinese","Chinese","late 18th century","Access is for research purposes only"
"59","Feizhang ke [1917]","

        A sutra used to seek for good fortunes.

                  
            
              
              View images from this file (45)
            
          
              ","EAP550/1/59","45 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1917","Access is for research purposes only"
"60","""Gongwang jianwang qifu baoan zhai [Unknown, probably in the late 19th century]""","

        A sutra used to expiate the sins of the dead, seek for good fortunes and ensure the safety and happiness of the people.

                  
            
              
              View images from this file (40)
            
          
              ","EAP550/1/60","40 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"61","Xuanqiong chuhui zhang [1919]","

        A miscellaneous collection of divination, incantation, and various skills and knowledge.

                  
            
              
              View images from this file (24)
            
          
              ","EAP550/1/61","24 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1919","Access is for research purposes only"
"62","""Yiben huashiyi ke [Unknown, probably in the early 20th century]""","

        A sutra used to comfort souls of the dead and promote them to the pure land.

                  
            
              
              View images from this file (51)
            
          
              ","EAP550/1/62","51 digital iamges in TIFF format","Manuscript","File","Chinese","Chinese","Early 20th century","Access is for research purposes only"
"63","Shuxin [1983(?)]","

        A letter.

                  
            
              
              View images from this file (13)
            
          
              ","EAP550/1/63","13 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1983?","Access is for research purposes only"
"64","""Yiben zaxie ke [Unknown, probably in the early 20th century]""","

        A miscellaneous collection of divination, incantation, and various skills and knowledge.

                  
            
              
              View images from this file (22)
            
          
              ","EAP550/1/64","22 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Early 20th century","Access is for research purposes only"
"65","""Benming shu [Unknown, probably in the early 20th century]""","

        Genealogical trees of three families.

                  
            
              
              View images from this file (8)
            
          
              ","EAP550/1/65","8 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Early 20th century","Access is for research purposes only"
"66","Yiben chuxue ke [1946]","

        A collection of sutras for beginners.

                  
            
              
              View images from this file (17)
            
          
              ","EAP550/1/66","17 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1946","Access is for research purposes only"
"67","""Yiben ke [Unknown, probably in the early 20th century]""","

        A collection of various sutras.

                  
            
              
              View images from this file (38)
            
          
              ","EAP550/1/67","38 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Early 20th century","Access is for research purposes only"
"68","Lijia yiben wanbei ke [1954]","

        A companion of various texts and sutras for all purposes, used by Li family.

                  
            
              
              View images from this file (193)
            
          
              ","EAP550/1/68","193 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1954","Access is for research purposes only"
"69","""Chaodu jing [Unknown, probably in the early 20th century]""","

        A sutra used to comfort souls of the dead and promote them to the pure land.

                  
            
              
              View images from this file (169)
            
          
              ","EAP550/1/69","169 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Early 20th century","Access is for research purposes only"
"70","Zhaolong ke [1915]","

        A sutra used to summon dragons to the host's family to expel evils and dirtiness.

                  
            
              
              View images from this file (196)
            
          
              ","EAP550/1/70","196 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1915","Access is for research purposes only"
"71","Xiao guijiao ke [1825]","

        A sutra used to expel evils and dirtiness and help the host to avoid misfortunes.

                  
            
              
              View images from this file (223)
            
          
              ","EAP550/1/71","223 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1825","Access is for research purposes only"
"72","Shigong zhaobin ke [early 20th century]","

        A sutra used by Yao priests to summon and worship armies from the heaven; this rite normally takes place in every five years.

                  
            
              
              View images from this file (102)
            
          
              ","EAP550/1/72","102 digital images in TIFF format","Manuscript","File","Chinese","Chinese","early 20th century","Access is for research purposes only"
"73","Yiben ke [1937]","

        A collection of various sutra and spells used in different occasions.

                  
            
              
              View images from this file (173)
            
          
              ","EAP550/1/73","173 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1937","Access is for research purposes only"
"74","""Unknown [Unknown, probably in the late 19th century]""","

        A collection of various sutra and spells used in different occasions.

                  
            
              
              View images from this file (39)
            
          
              ","EAP550/1/74","39 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"75","""Yiben ke [Unknown, probably in the early 20th century]""","

        A collection of various sutra and spells used in different occasions.

                  
            
              
              View images from this file (23)
            
          
              ","EAP550/1/75","23 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Early 20th century","Access is for research purposes only"
"76","""Jiaqu shu [Unknown, probably in the early 20th century]""","

        A sutra used in marriage ceremony.

                  
            
              
              View images from this file (83)
            
          
              ","EAP550/1/76","83 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Early 20th century","Access is for research purposes only"
"77","Yiben jiuhuan ke [early 20th century]","

        A sutra used in the coming-to-age ceremony for Yao young men, with the purpose of protecting young men away from various physical and spiritual harms.

                  
            
              
              View images from this file (146)
            
          
              ","EAP550/1/77","146 digital images in TIFF format","Manuscript","File","Chinese","Chinese","early 20th century","Access is for research purposes only"
"78","Yiben guijiao ke [1941]","

        A sutra used in important ceremonies to worship more than a hundred Daoist and aboriginal gods; it is also named as 'Panwang shu'

                  
            
              
              View images from this file (234)
            
          
              ","EAP550/1/78","234 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1941","Access is for research purposes only"
"79","Yiben chuanguang ke [1883]","

        A sutra used in the coming-to-age ceremony for Yao young men.

                  
            
              
              View images from this file (66)
            
          
              ","EAP550/1/79","66 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1883","Access is for research purposes only"
"80","Yiben yushen jiuhuan ke [1983]","

        A sutra used in important ceremonies to worship more than a hundred Daoist and aboriginal gods; it is also named as 'Panwang shu'

                  
            
              
              View images from this file (139)
            
          
              ","EAP550/1/80","139 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1983","Access is for research purposes only"
"81","Liyue yiben [1941]","

        A collections of sample contracts.

                  
            
              
              View images from this file (21)
            
          
              ","EAP550/1/81","21 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1941","Access is for research purposes only"
"82","Zihui [early 20th century]","

        a dictionary of Chinese characters for Yao priests.

                  
            
              
              View images from this file (49)
            
          
              ","EAP550/1/82","49 digital images in TIFF format","Manuscript","File","Chinese","Chinese","early 20th century","Access is for research purposes only"
"83","Zhanbu jishu [1941]","

        A collection of divination methods.

                  
            
              
              View images from this file (25)
            
          
              ","EAP550/1/83","25 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1941","Access is for research purposes only"
"84","Unknown [1983]","

        a full record of an important family ritual.

                  
            
              
              View images from this file (384)
            
          
              ","EAP550/1/84","384 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1983","Access is for research purposes only"
"85","Songwang shu [early 20th century or late 19th century]","

        A sutra used in funeral.

                  
            
              
              View images from this file (27)
            
          
              ","EAP550/1/85","27 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century-Early 20th century","Access is for research purposes only"
"86","Xieshe anlong jiuhuan qifu bao'an ke [1897]","

        A collection of various sutras.

                  
            
              
              View images from this file (142)
            
          
              ","EAP550/1/86","142 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1897","Access is for research purposes only"
"87","Shen fu [Unknown]","

        A collection of signs and icons used by Yao priests.

                  
            
              
              View images from this file (36)
            
          
              ","EAP550/1/87","36 digital images in TIFF format","Manuscript","File","Chinese","Chinese","18th century-20th century","Access is for research purposes only"
"88","Shuhun [1944]","

        A sutra used to confess sins and collect souls.

                  
            
              
              View images from this file (100)
            
          
              ","EAP550/1/88","100 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1944","Access is for research purposes only"
"89","Yiben wanman ke [Unknown]","

        A sutra used in funeral, helping the dead to pursue the full sastifiction in immortal lands.

                  
            
              
              View images from this file (182)
            
          
              ","EAP550/1/89","182 digital images in TIFF format","Manuscript","File","Chinese","Chinese","18th century-20th century","Access is for research purposes only"
"90","Dili qishu fu wangren yong [1872]","

        geomantic omen and contracts for the dead.

                  
            
              
              View images from this file (134)
            
          
              ","EAP550/1/90","134 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1872","Access is for research purposes only"
"91","Yiben ke [Unknown]","

        A collection of various sutras.

                  
            
              
              View images from this file (170)
            
          
              ","EAP550/1/91","170 digital images in TIFF format","Manuscript","File","Chinese","Chinese","18th century-20th century","Access is for research purposes only"
"92","Yiben ke [Unknown]","

        A collection of various sutras.

                  
            
              
              View images from this file (148)
            
          
              ","EAP550/1/92","148 digital images in TIFF format","Manuscript","File","Chinese","Chinese","18th century-20th century","Access is for research purposes only"
"93","Shen fu [Unknown]","

        A collection of signs and icons used by Yao priests.

                  
            
              
              View images from this file (71)
            
          
              ","EAP550/1/93","71 digital images in TIFF format","Manuscript","File","Chinese","Chinese","18th century-20th century","Access is for research purposes only"
"94","Unknown [late 19th century]","

        The script of a Yao drama.

                  
            
              
              View images from this file (178)
            
          
              ","EAP550/1/94","178 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"95","Jiehui ke [late 19th century]","

        A sutra used to expel evils and dirtiness and help the host to avoid misfortunes.

                  
            
              
              View images from this file (110)
            
          
              ","EAP550/1/95","110 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"96","Shenqing [1980s]","

        A sutra used in ritual performance to invite various gods and spirits.

                  
            
              
              View images from this file (166)
            
          
              ","EAP550/1/96","166 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1980s","Access is for research purposes only"
"97","Shufan shengtang ke [1814]","

        A sutra used in ritual performance to invite various gods and spirits.

                  
            
              
              View images from this file (59)
            
          
              ","EAP550/1/97","59 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1814","Access is for research purposes only"
"98","Zhaobing ke [1848]","

        A sutra used in ritual performance to invite spiritual troops.

                  
            
              
              View images from this file (67)
            
          
              ","EAP550/1/98","67 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1848","Access is for research purposes only"
"99","Zhu shu shi zongke [1802]","

        A collection of various sutras.

                  
            
              
              View images from this file (149)
            
          
              ","EAP550/1/99","149 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1802","Access is for research purposes only"
"100","Huawang ke [early 20th century]","

        A sutra used in the ceremony of celebrate the birth of a child.

                  
            
              
              View images from this file (161)
            
          
              ","EAP550/1/100","161 digital images in TIFF format","Manuscript","File","Chinese","Chinese","early 20th century","Access is for research purposes only"
"101","Leifu jieyuan jing [1827]","

        A sutra used to expiate the sins of the dead, seek for good fortunes and ensure the safety and happiness of the people.

                  
            
              
              View images from this file (100)
            
          
              ","EAP550/1/101","100 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1827","Access is for research purposes only"
"102","Yiben nanling jing [1926]","

        A sutra used in funeral.

                  
            
              
              View images from this file (109)
            
          
              ","EAP550/1/102","109 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1926","Access is for research purposes only"
"103","Zhupin shi jing [1929]","

        A collection of various sutras.

                  
            
              
              View images from this file (72)
            
          
              ","EAP550/1/103","72 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1929","Access is for research purposes only"
"104","Yiben zhuzhang ge [1930]","

        A collection of various sutras.

                  
            
              
              View images from this file (73)
            
          
              ","EAP550/1/104","73 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1930","Access is for research purposes only"
"105","Unknown [Unknown]","

        A sutra used in funeral.

                  
            
              
              View images from this file (229)
            
          
              ","EAP550/1/105","229 digital images in TIFF format","Manuscript","File","Chinese","Chinese","18th century-20th century","Access is for research purposes only"
"106","Zhaobing ke [late 19th century]","

        A sutra used by Yao priests to summon and worship armies from the heaven; this rite normally takes place in every five years.

                  
            
              
              View images from this file (69)
            
          
              ","EAP550/1/106","69 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"107","Yiben chaotian ke [1937]","

        A sutra used by Yao priests to worship gods in heaven.

                  
            
              
              View images from this file (35)
            
          
              ","EAP550/1/107","35 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1937","Access is for research purposes only"
"108","Yiben sai huangjin [1927]","

        A textbook for primary pupils on general rules in life.

                  
            
              
              View images from this file (12)
            
          
              ","EAP550/1/108","12 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1927","Access is for research purposes only"
"109","Zhaolong jiehui ke [late 19th century]","

        A sutra used to expel evils and dirtiness and help the host to avoid misfortunes.

                  
            
              
              View images from this file (119)
            
          
              ","EAP550/1/109","119 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"110","Zhu biao shi [1825]","

        A collection of various texts used in ceremonies.

                  
            
              
              View images from this file (39)
            
          
              ","EAP550/1/110","39 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1825","Access is for research purposes only"
"111","Zhaobing ke [1888]","

        A sutra used in ritual performance to invite spiritual troops.

                  
            
              
              View images from this file (78)
            
          
              ","EAP550/1/111","78 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1888","Access is for research purposes only"
"112","Unknown [Unknown]","

        A sutra used in funeral.

                  
            
              
              View images from this file (152)
            
          
              ","EAP550/1/112","152 digital images in TIFF format","Manuscript","File","Chinese","Chinese","18th century-20th century","Access is for research purposes only"
"113","Shijiao bangshi quanben [1813]","

        A collection of complete texts used by Yao priests in ceremonies.

                  
            
              
              View images from this file (117)
            
          
              ","EAP550/1/113","117 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1813","Access is for research purposes only"
